gene,direction_consistent_all_studies,min_abs_shift,mean_shift,OSD-48_flight_minus_ground,OSD-379_flight_minus_ground,OSD-463_flight_minus_ground
RCSD1,False,0.07194970051447536,-0.04046486748589414,-0.07377152442932133,0.07194970051447536,-0.11957277854283643
RALGAPA2,False,0.07192114988962794,-0.07103811899820982,-0.3921248674392701,0.10708936055501272,0.07192114988962794
GSPT1,False,0.07190318902333548,-0.03321485784318708,-0.17686505317688006,-0.07190318902333548,0.1491236686706543
SPATS2L,False,0.07187795639038086,0.0023413211107254175,0.2005314707756043,-0.07187795639038086,-0.12162955105304718
ARPIN,False,0.07184753815333078,-0.053225130505031894,-0.13139362335205074,0.07184753815333078,-0.10012930631637573
CCSER2,False,0.07183802127838135,0.03487690289815267,-0.0718621015548706,0.07183802127838135,0.10465478897094727
TPK1,False,0.07182621955871582,-0.026170812712775327,-0.11865835189819318,-0.07182621955871582,0.11197213331858302
QDPR,False,0.0718082586924238,-0.07461385726928722,-0.1680439949035648,-0.12760583559672067,0.0718082586924238
MAP2K4,False,0.07179546356201172,0.047037238544887984,-0.18686137199401864,0.07179546356201172,0.2561776240666709
ZBED3,False,0.07175463438034058,0.04866130153338114,-0.12085485458374023,0.07175463438034058,0.1950841248035431
SLC25A1,False,0.07173385620117134,-0.05210875935024658,-0.07173385620117134,0.0772263209025068,-0.1618187427520752
ANKRD44,False,0.07172232866287231,0.04927331871456575,-0.07172232866287231,-0.07329654693603516,0.2928388317426047
RBM26,False,0.07171376546223973,0.012526427374945767,-0.1451383590698243,0.11100387573242188,0.07171376546223973
SNAPC4,False,0.07166979710261034,0.052596071031358514,-0.11082592010498038,0.07166979710261034,0.19694433609644557
DHX58,False,0.07161500056584691,0.16089404159122056,0.5205553531646729,-0.10948822895685817,0.07161500056584691
SCAF11,False,0.07155648867289255,0.03450366920895057,-0.2242143630981448,0.07155648867289255,0.256168882052104
METTL22,False,0.07149646679560351,-0.07956975301106772,-0.13678030967712385,-0.17342541615168283,0.07149646679560351
FABP1,False,0.07149569193522254,-0.19728356467352923,-0.24711570739746058,0.07149569193522254,-0.4162306785583496
ZMYM4,False,0.07147276401519775,0.06037195788489454,-0.13124830722808833,0.07147276401519775,0.2408914168675742
HNRNPH3,False,0.0714257558186846,-0.009246073828803011,-0.27545051574707013,0.3191380500793457,-0.0714257558186846
ZCCHC2,False,0.07137183348337839,-0.0026761293411253404,-0.2857503890991211,0.07137183348337839,0.20635016759236668
PUF60,False,0.07133264541625994,-0.028227207395765824,-0.07133264541625994,-0.2249818245569868,0.21163284778594926
AXIN2,False,0.07132687568664542,0.18832639058430992,-0.07132687568664542,0.4103964169820151,0.22590963045756007
HTRA3,False,0.07130562663078305,0.04992793119615985,-0.07130562663078305,-0.07720702638228727,0.29829644660154986
PHF23,False,0.07129025459289551,-0.0610339668061998,-0.25825600624084455,0.14644436041514064,-0.07129025459289551
ANO8,False,0.07120285928249359,-0.0738487776782778,-0.2073397397994996,-0.08540945251782739,0.07120285928249359
APPL1,False,0.07113971710205091,0.17575583722856317,-0.07113971710205091,0.08074406782786081,0.5176631609598796
LMBRD1,False,0.0711219310760498,-0.06506593757205555,-0.17297787666320819,-0.09334186712900827,0.0711219310760498
PABPN1,False,0.07111254334449757,-0.0522641642226113,-0.18602380752563485,-0.07111254334449757,0.10034385820229852
RFC1,False,0.07108461856842041,0.0018568727705213413,-0.2019593238830566,0.07108461856842041,0.1364453236262002
VMAC,False,0.0710631012916565,-0.0024215910169813615,-0.43657970428466797,-0.0710631012916565,0.5003780325253804
CHUK,False,0.07106232643127441,-0.09798278278774664,-0.16384801864623988,-0.20116265614827444,0.07106232643127441
BCL2L2,False,0.07103963692983006,-0.03400044971042204,-0.2590528726577759,0.08601188659667969,0.07103963692983006
SETD3,False,0.07102692127227828,-0.026268643803066666,-0.22310714721679714,0.07102692127227828,0.07327429453531886
NOTCH2,False,0.07100619872411063,-0.1206869959831239,-0.2370724916458129,-0.19599469502766942,0.07100619872411063
AUP1,False,0.07098976771036725,0.008806255128648152,-0.12389421463012695,0.07932321230570416,0.07098976771036725
ATF3,False,0.07096231977144873,-0.2953674892584483,-0.358350932598114,0.07096231977144873,-0.5987138549486797
CAPN15,False,0.07094724973042799,-0.012602603435516372,-0.08448057174682644,-0.07094724973042799,0.11762001117070531
FBXL18,False,0.07092136144638062,-0.03296145730548424,-0.3009354352951048,0.13112970193227147,0.07092136144638062
PSMG2,False,0.07085200150807713,-0.1261329650878905,-0.1303424835205078,-0.31890841325124075,0.07085200150807713
LIMS2,False,0.07084622383117622,0.030844004948934096,-0.07084622383117622,-0.22141826152801514,0.38479650020599365
CIAO2A,False,0.07083121935526471,0.04302380349900995,-0.1771370410919184,0.07083121935526471,0.23537723223368356
MKNK1,False,0.07082478205362985,-0.04467129707336411,-0.284588098526001,0.0797494252522788,0.07082478205362985
NKAPD1,False,0.07078852256139112,-0.004970869753095908,-0.12683668136596693,0.18271259466807033,-0.07078852256139112
CPPED1,False,0.0707857608795166,0.10933597882588704,-0.0707857608795166,0.12044095993041992,0.2783527374267578
FAM217B,False,0.07075258195400236,-0.05032440059714847,-0.07075258195400236,0.07189018527666724,-0.1521108051141103
TIPRL,False,0.07074375947316502,-0.059719520144992565,-0.20452148914337176,-0.07074375947316502,0.0961066881815591
RBM43,False,0.0707421064376832,-0.018785793251461458,-0.0707421064376832,-0.08156094948450732,0.09594567616780614
SLC25A39,False,0.07065327962239554,0.011563316980997662,-0.19847507476806658,-0.07065327962239554,0.3038183053334551
PEX19,False,0.07062172889709473,-0.041803725560506155,-0.49044718742370597,-0.07062172889709473,0.4356577396392822
RPP25L,False,0.07058751583099365,-0.11706584029727522,-0.10074973106384277,-0.32103530565897653,0.07058751583099365
LACC1,False,0.07058089971542358,0.004017110665639108,0.11446170806884748,0.07058089971542358,-0.17299127578735374
PHF7,False,0.07057338953018188,-0.12497073147031997,-0.3345694065093996,-0.1109161774317422,0.07057338953018188
STRN,False,0.07056377331415797,0.022369184758927945,-0.10859456062316908,0.10513834158579494,0.07056377331415797
KREMEN1,False,0.07056125005086233,-0.027135733763376857,-0.22949607372283953,-0.07056125005086233,0.2186501224835713
PELI2,False,0.07055497169494629,0.046231381098429246,-0.26387264728546156,0.07055497169494629,0.332011818885803
TTI2,False,0.07050184408823634,-0.11069738864898689,-0.23004817962646484,0.07050184408823634,-0.17254583040873217
SLTM,False,0.07049336433410636,0.02177901268005374,-0.07049336433410636,0.22836744785308838,-0.0925370454788208
MALSU1,False,0.07047144571940134,-0.08204801347520603,-0.20542922019958487,-0.11118626594543457,0.07047144571940134
SIK3,False,0.07046375274658212,0.12489413685268813,-0.07046375274658212,0.13780975341796875,0.30733640988667776
ESD,False,0.07045690218607614,-0.05398544205559652,-0.1101580619812017,-0.122255166371664,0.07045690218607614
GID4,False,0.07045288880666112,-0.06517651610904274,-0.2797013998031619,0.1546247402826948,-0.07045288880666112
FYTTD1,False,0.07026906808217381,-0.03225608401828358,-0.1306361675262453,-0.07026906808217381,0.10413698355356837
MED14,False,0.07025265693664551,0.07385060654746163,-0.0900630712509154,0.07025265693664551,0.2413622339566548
USP28,False,0.07022082805633545,-0.030135680569542817,-0.3576490163803101,0.07022082805633545,0.1970211466153462
IL17RB,False,0.07019555568695068,-0.21535099744796757,-0.4135026693344117,-0.30274587869644165,0.07019555568695068
ARID4B,False,0.07018342018127433,0.006752853923373732,-0.07018342018127433,0.18969213962554932,-0.0992501576741538
NDUFB3,False,0.07018232345581055,0.020049397150675514,-0.1337068557739256,0.1236727237701416,0.07018232345581055
PLIN3,False,0.07017040252685547,-0.01055130958557123,-0.15601067543029767,-0.07017040252685547,0.19452714920043945
TACC1,False,0.07016420364379883,-0.18462515936957447,-0.2766727924346921,0.07016420364379883,-0.3473668893178301
COLEC10,False,0.07016241550445557,-0.10109813478257908,-0.21498050689697257,0.07016241550445557,-0.15847631295522024
ZRANB1,False,0.07016094525655081,0.04840092394087033,-0.09123935699462882,0.07016094525655081,0.166281183560689
SH2B1,False,0.070113817850749,0.006115322642856154,-0.3162054061889652,0.070113817850749,0.26443755626678467
ENTPD8,False,0.07010078430175781,-0.04608334435356983,-0.07010078430175781,-0.22920548915863037,0.1610562403996787
FETUB,False,0.07002607981363873,-0.1393637392255996,-0.1200265884399414,0.07002607981363873,-0.3680907090504961
FOXP4,False,0.07000198364257804,0.1280932711230384,-0.07000198364257804,0.08076314131418849,0.37351865569750475
TNFSF12,False,0.06995562712351489,-0.08305534919102997,0.10329666137695304,-0.06995562712351489,-0.28250708182652806
KLF4,False,0.06993061304092407,0.029915221863322777,-0.06993061304092407,0.08441358307997382,0.07526269555091858
SNRPF,False,0.06990180015563974,0.10404827727211845,0.06990180015563974,0.323876122633616,-0.08163309097290039
AS3MT,False,0.06987694899241159,0.0067969560623168945,-0.14594411849975586,-0.06987694899241159,0.23621193567911813
PAPOLG,False,0.06983991463979078,-0.09036069446139867,-0.2636430263519287,0.06983991463979078,-0.0772789716720581
ELP2,False,0.06983598073323583,-0.03772300084431975,-0.10310678482055691,-0.07989819844563817,0.06983598073323583
STRN4,False,0.06979624430338571,-0.04070957236819813,-0.15548748970031756,-0.06979624430338571,0.10315501689910889
IRAK2,False,0.06979171435038234,-0.10334947374131949,-0.36663198471069336,-0.06979171435038234,0.12637527783711722
MZT1,False,0.06977792580922415,-0.11056217882368309,-0.25846922397613525,-0.14299523830413818,0.06977792580922415
CDC7,False,0.06977246453364688,-0.055540931721528373,-0.12479105591773987,0.06977246453364688,-0.11160420378049214
UBR4,False,0.06976826985677098,0.019983188311259042,-0.25432534217834446,0.06976826985677098,0.2445066372553506
ATP7A,False,0.06976332267125462,-0.09299585620562235,-0.2277848541736603,0.06976332267125462,-0.12096603711446141
ACACA,False,0.0697174469629922,0.04262667761908645,0.5879176616668702,-0.0697174469629922,-0.39032018184661865
GOSR1,False,0.06971581776936864,0.04214154614342588,-0.07515830993652317,0.13186713059743216,0.06971581776936864
ZNF12,False,0.06968508164087939,-0.1292315218183729,-0.3075682401657105,0.06968508164087939,-0.1498114069302876
EIF4E2,False,0.06963702042897557,-0.022133856349521103,-0.2289066791534422,0.06963702042897557,0.09286808967590332
SLC6A6,False,0.06960928440093994,-0.007708933618333654,-0.2784454822540283,0.06960928440093994,0.18570939699808742
SHROOM1,False,0.06959227720896388,0.13893001476923628,-0.1216787338256835,0.06959227720896388,0.46887650092442845
PXMP4,False,0.0695823033650722,0.08247028986612943,-0.1836961746215824,0.0695823033650722,0.3615247408548985
MT-CO2,False,0.06957832972208688,0.006086946196026177,-0.09309931397438048,0.1809384822845459,-0.06957832972208688
KPNA6,False,0.06957395871480321,0.018327079878913022,-0.19440765380859393,0.06957395871480321,0.17981493473052979
ERCC6,False,0.06957213083903002,-0.03558673196368741,-0.2736366510391235,0.06957213083903002,0.09730432430903124
CEP57,False,0.06957137584686279,-0.011176594098408987,-0.18172683715820304,0.07862567901611328,0.06957137584686279
TESK1,False,0.06954548358917245,0.10949608484903961,-0.06954548358917245,0.14243918657302834,0.25559455156326294
VPS50,False,0.06954193115234375,-0.023927920394473556,-0.06954193115234375,-0.07273221015930176,0.07049038012822484
PNO1,False,0.06952246030171683,-0.016601726743910028,0.13893976211547887,-0.2582674026489258,0.06952246030171683
COPS3,False,0.06949782371520952,-0.020845625135633632,-0.11488795280456543,-0.06949782371520952,0.12184890111287405
SPPL2B,False,0.06945557594299334,0.03771295415030577,-0.06945557594299334,-0.1258955399195354,0.30848997831344604
NKTR,False,0.06941731770833348,-0.021733191278245762,-0.19199681282043457,0.19621455669403076,-0.06941731770833348
PARD6B,False,0.06940851608912135,-0.05677461226781203,-0.20047311782836919,-0.06940851608912135,0.09955779711405444
GLYR1,False,0.06938755512237549,0.03382578161027716,-0.17575740814208984,0.06938755512237549,0.20784719785054584
HNRNPM,False,0.06938596566518163,-0.03149633142683239,-0.2932373046875001,0.1293623447418213,0.06938596566518163
TRAF6,False,0.06938564777374268,0.04432947635650638,-0.13800134658813468,0.20160412788391113,0.06938564777374268
NRBF2,False,0.06937947273254386,0.08720499144660125,-0.06937947273254386,0.17928687731424997,0.15170756975809763
CEP57L1,False,0.06930675109227491,-0.03568697373072305,-0.2807348489761352,0.06930675109227491,0.10436717669169115
RUNDC1,False,0.06928763786951708,-0.07864666514926492,-0.1972999334335328,0.06928763786951708,-0.10792769988377904
SSBP1,False,0.06927692890167236,0.04719073772430423,-0.10553505420684806,0.06927692890167236,0.17783033847808838
EEF1AKMT1,False,0.06924935181935599,-0.03892162640889504,0.0914045810699462,-0.2774188121159873,0.06924935181935599
SMIM20,False,0.06915267308553075,-0.13783209058973522,-0.21200118064880336,-0.27064776420593306,0.06915267308553075
WDFY3,False,0.06910932064056396,-0.02267808914184573,-0.4247183561325074,0.06910932064056396,0.28757476806640625
BAX,False,0.06905393600463894,-0.13033242755466024,0.06905393600463894,-0.24375851949056004,-0.2162926991780596
TMEM248,False,0.06903938452402736,-0.08519371615515814,-0.25045948028564435,-0.07416105270385742,0.06903938452402736
DUSP11,False,0.06903433799743652,-0.16498791641659225,-0.3960978031158451,0.06903433799743652,-0.16790028413136815
DIDO1,False,0.06902686754862453,-0.06774633460574675,-0.39234673976898193,0.06902686754862453,0.12008086840311716
DHX34,False,0.0690145492553711,0.019800494776831695,-0.15333979129791264,-0.0690145492553711,0.2817558248837788
FAM174A,False,0.06897046168645216,-0.1468805054823558,-0.23059906959533683,-0.2790129085381827,0.06897046168645216
NES,False,0.06896172761917119,-0.10907016131612994,-0.06896172761917119,0.07165324687957764,-0.32990200320879626
D2HGDH,False,0.06894814968109131,-0.13348631593916163,-0.21741268634796151,-0.2519944111506147,0.06894814968109131
CDC45,False,0.0689480950435003,-0.029008677601814286,-0.10255389213562016,-0.0689480950435003,0.08447595437367761
MEAF6,False,0.06891141335169482,0.017540444268120698,-0.09797782897949214,0.08168774843215942,0.06891141335169482
FGF11,False,0.06890590786933898,-0.048487521459658935,-0.06890590786933898,0.08756540467341739,-0.16412206118305522
ZBTB1,False,0.06890398263931274,0.02457571559482156,-0.12638803720474234,0.13121120134989428,0.06890398263931274
NPY,False,0.06889566158254942,0.0481787291665872,0.13599174618721008,0.07744010289510095,-0.06889566158254942
ARG1,False,0.06877613067626953,0.13285687234666574,-0.06877613067626953,-0.14835874239603708,0.6157054901123038
WDR26,False,0.06873703002929688,0.047997464074028905,-0.17291636466979954,0.06873703002929688,0.24817172686258937
SLC25A16,False,0.06871151924133301,0.0018996874491374882,-0.14622578620910653,-0.06871151924133301,0.220636367797852
PSMA7,False,0.06870574951171893,-0.06071920924716512,-0.06870574951171893,-0.287356535593668,0.1739046573638916
TRIP11,False,0.06870094935099269,0.009861906369527182,-0.1355900764465332,0.09647484620412206,0.06870094935099269
CYP2U1,False,0.06869375705718994,-0.10148136880662702,0.07720367908477788,-0.4503415425618489,0.06869375705718994
GMPPB,False,0.06868729591369616,-0.1582059211201139,0.06868729591369616,-0.40067162116368626,-0.14263343811035156
PRRC2B,False,0.06868227322896336,-0.05938529968261711,-0.35196053981780984,0.06868227322896336,0.10512236754099513
GZF1,False,0.06866466999053955,-0.1540715244081284,-0.5089284420013427,-0.06866466999053955,0.11537853876749704
HNRNPA0,False,0.06865715980529785,-0.11909414132436114,-0.14879765510559073,-0.2771419286727905,0.06865715980529785
ZC2HC1A,False,0.06860838333765673,-0.04026389982965258,0.11070596575737002,-0.06860838333765673,-0.16288928190867102
CEP85,False,0.06857976913452113,-0.001516883903079543,-0.06857976913452113,0.14833519856135036,-0.08430608113606786
GTF2A1,False,0.06857857704162607,0.05485164589352065,-0.06857857704162607,-0.07437570889790868,0.3075092236200967
H1-0,False,0.06857037544250488,-0.03874830140007882,-0.1550371170043947,-0.06857037544250488,0.10736258824666312
COG2,False,0.0685657262802124,-0.07637070284949414,-0.10602259635925293,-0.19165523846944188,0.0685657262802124
DDX39B,False,0.06855058670043945,-0.006238918834262493,-0.07599177360534703,-0.06855058670043945,0.125825603802999
BIN3,False,0.0685344934463501,0.01227420965830476,-0.3308146476745608,0.0685344934463501,0.299102783203125
TMEM168,False,0.06853151321411133,-0.04031478034125439,-0.06853151321411133,-0.17410548528035497,0.12169265747070312
AIFM3,False,0.06848398844401038,-0.14915667904747856,-0.36532067060470585,-0.15063335498174024,0.06848398844401038
EXOC3L4,False,0.06847617526849115,-0.008355102936426809,0.11260589361190798,-0.06847617526849115,-0.06919502715269726
RNF31,False,0.06847568353017164,-0.07278357214397861,-0.2369089603424075,0.08703392744064331,-0.06847568353017164
RRAGC,False,0.06843574841817235,-0.13285868167877193,-0.37529935836791983,-0.09171243508656834,0.06843574841817235
XPC,False,0.06841496626536037,-0.07080530590481231,-0.36948528289794913,0.08865439891815186,0.06841496626536037
ETNK2,False,0.06840316454569528,-0.21693625979953315,-0.36172466278076154,-0.35748728116353323,0.06840316454569528
COA8,False,0.06839855511983206,0.0001467956437005332,-0.1355213642120363,-0.06839855511983206,0.20436030626296997
ZNF366,False,0.0683887402216592,-0.07513653371069173,-0.1561110556125641,0.0683887402216592,-0.13768728574117028
ARHGAP12,False,0.06837658087412501,0.010451441340976272,-0.14910402297973624,0.11208176612854004,0.06837658087412501
ATN1,False,0.0683434128761291,0.0410275568564733,-0.0683434128761291,0.07876468449831009,0.11266139894723892
TLCD4,False,0.06832218170166016,-0.05470353762308763,-0.42058010101318377,-0.06832218170166016,0.32479166984558105
FAM91A1,False,0.0683151880900068,-0.10099953810373963,-0.3190402507781984,-0.0683151880900068,0.08435682455698634
DUS4L,False,0.06829462448755885,-0.04377655055787829,-0.09140858650207506,-0.10821568965911865,0.06829462448755885
FAM241B,False,0.06827331781387336,0.06415165695879199,0.06827331781387336,-0.07560883959134412,0.19979049265384674
CNOT6,False,0.06823456287384033,-0.058980340427822554,-0.12130918502807608,-0.12386639912923192,0.06823456287384033
SMIM13,False,0.0682209332784014,-0.09402788480122866,-0.4865525007247924,-0.0682209332784014,0.2726897795995078
MLLT1,False,0.06821592648824026,-0.04384757412804493,-0.17312395572662354,-0.06821592648824026,0.10979715983072902
BZW2,False,0.06817668676376343,-0.024050123161739823,-0.11362802982330322,-0.06817668676376343,0.10965434710184718
NAE1,False,0.06806727250417088,-0.0380344072977703,-0.16567244529724112,-0.06806727250417088,0.1196364959081011
PAPSS2,False,0.06806190808614065,-0.020979181925455965,-0.24984054565429759,0.25496490796407034,-0.06806190808614065
ALDH3B1,False,0.06796083847681678,-0.05636149909761209,0.16841454505920428,-0.26953820387522376,-0.06796083847681678
PARG,False,0.06795954704284668,-0.07119097974565285,-0.202589750289917,0.06795954704284668,-0.07894273598988821
RMC1,False,0.06795299053192139,-0.04870683881971575,-0.2330973625183108,-0.06795299053192139,0.15492983659108495
SPINK1,False,0.06793257283667725,-0.08792494431965882,-0.25191026329994204,-0.07979714249571165,0.06793257283667725
UXT,False,0.06787172953287746,-0.07230219841003427,-0.12585883140563991,-0.15891949335734035,0.06787172953287746
TFR2,False,0.06785901387532522,-0.16373984018961588,-0.3429374694824219,-0.216141064961751,0.06785901387532522
ASS1,False,0.06783409118652273,0.21923962169223365,-0.06783409118652273,0.08267386754353812,0.6428790887196856
HARBI1,False,0.0677447120348611,-0.04518644942177663,-0.172240424156189,-0.0677447120348611,0.10442578792572021
S100A1,False,0.06762762069702166,0.06972690688239187,-0.06762762069702166,0.09321188926696777,0.18359645207722952
AIMP2,False,0.06761491298675537,-0.12126122315724697,-0.1628806114196779,-0.26851797103881836,0.06761491298675537
DNAJC11,False,0.06759838263193751,0.007906413078308047,-0.2542972087860109,0.06759838263193751,0.21041806538899754
IRAK1BP1,False,0.06757165193557735,-0.023590083585845096,-0.06757165193557735,0.06773415704568231,-0.07093275586764025
XPR1,False,0.06755475203196193,-0.024560025003221336,-0.29436380863189693,0.153128981590271,0.06755475203196193
ZC3H8,False,0.06755238771438599,-0.16054600742128158,-0.3181818008422852,0.06755238771438599,-0.23100860913594556
CHURC1,False,0.06752842664718628,-0.1824142654736837,-0.13778958320617685,-0.47698163986206055,0.06752842664718628
ZDHHC14,False,0.06750716765721632,-0.06136221422089468,-0.08808143138885494,-0.16351237893104542,0.06750716765721632
GTSE1,False,0.06750337158640227,-0.06656627249386574,-0.16519627273082726,-0.10200591633717221,0.06750337158640227
CMIP,False,0.06747663021087646,-0.043668897946675646,-0.2203339099884034,-0.06747663021087646,0.15680384635925293
TOMM20,False,0.06746033827463815,-0.121621184878879,-0.23631536960601784,-0.1960085233052573,0.06746033827463815
ZNF444,False,0.06742147604624416,-0.025458300113677817,-0.19199581146240208,-0.06742147604624416,0.18304238716761279
VPS18,False,0.06738877296447754,-0.05024962292777165,-0.06738877296447754,-0.2246846159299214,0.14132452011108398
CA1,False,0.06738503774007132,-0.13186141252517714,-0.25997967720031734,0.06738503774007132,-0.20298959811528539
PTGES2,False,0.06725656986236594,-0.1670482529534235,-0.2685484409332277,-0.29985288778940866,0.06725656986236594
TWF1,False,0.06723732948303196,0.033865692880418706,-0.06723732948303196,0.07994914054870605,0.08888526757558202
UBE2Q1,False,0.0672235886255903,0.0013995885848999319,-0.18436779975891104,0.12134297688802054,0.0672235886255903
ARHGAP6,False,0.06715234120686853,-0.03780899180306326,-0.2327672958374023,0.18649266163508105,-0.06715234120686853
INO80B,False,0.06713970502217625,0.02874277035395319,-0.10838484764099121,0.06713970502217625,0.12747345368067453
TJP1,False,0.06711061795552542,-0.01248942216237392,-0.250156354904175,0.06711061795552542,0.1455774704615278
BRWD1,False,0.06701131661732962,-0.05720802678002257,-0.34766612052917467,0.10903072357177734,0.06701131661732962
RNPS1,False,0.06695632139841723,0.005057440863715253,-0.15032804012298584,0.06695632139841723,0.09854404131571437
RABEP1,False,0.06694682439168265,0.014369527498880874,-0.12796592712402344,0.06694682439168265,0.10412768522898341
NUP153,False,0.06692707538604736,-0.047151700655619244,-0.30529086589813215,0.09690868854522705,0.06692707538604736
QPRT,False,0.06692180633544886,0.0018186224831471993,0.06692180633544886,-0.363156159718832,0.3016902208328247
NMRAL1,False,0.06689240535100294,0.077696696917216,0.3212318897247315,-0.15503420432408643,0.06689240535100294
ASF1B,False,0.06686218579610187,0.021250011026859306,0.2571540892124176,-0.06686218579610187,-0.12654187033573783
TFB2M,False,0.06683727105458548,-0.05753559006585022,-0.4299094915390014,0.06683727105458548,0.19046545028686523
LRRC4C,False,0.0668224195639292,0.023224237561225842,-0.10269030034542087,0.1055405934651692,0.0668224195639292
CDNF,False,0.0668116038044293,0.04445621619621911,-0.12298332154750824,0.0668116038044293,0.18954036633173627
APOC4,False,0.06677608489990305,-0.05943895975748722,-0.06677608489990305,-0.29369163513183594,0.18215084075927734
ADAMTS6,False,0.06677504380544041,-0.041509183744589506,-0.16575092077255238,-0.06677504380544041,0.10799841334422428
SLC35C1,False,0.06668965021769191,-0.04592057334052176,-0.20422940254211408,0.1331573327382407,-0.06668965021769191
RBM5,False,0.0666877428690591,-0.05019890732235366,-0.25984468460083,0.1759357055028281,-0.0666877428690591
CRLS1,False,0.06668297449747751,-0.07119202878740112,-0.27470283508300763,-0.06668297449747751,0.12780972321828177
NXT2,False,0.06664649645487453,-0.027253908581203874,-0.3066386461257933,0.15823042392730713,0.06664649645487453
ARF4,False,0.06661968231201154,-0.04697552257113961,-0.06661968231201154,-0.2185026804606114,0.1441957950592041
TDRD3,False,0.06661049524943019,0.037289002206590295,-0.06778683662414564,0.11304334799448634,0.06661049524943019
FCER1G,False,0.06654834747314453,-0.23058234320746532,0.06654834747314453,-0.18487409750620554,-0.573421279589335
RNF5,False,0.06653094291687012,0.061111450195312354,-0.0841064453125,0.20090985298156694,0.06653094291687012
MRPS10,False,0.06649575233459482,0.056818771362304656,-0.06649575233459482,-0.07451653480529785,0.31146860122680664
CNOT9,False,0.06642564137776708,-0.015878886646694568,-0.09832186698913548,-0.06642564137776708,0.11711084842681885
RSRC2,False,0.06642552216847752,-0.043947256935967495,-0.2661776065826418,0.2007613579432168,-0.06642552216847752
CDC42EP3,False,0.06637526551882433,-0.04567291637261709,-0.08811547756195082,-0.1152785370747248,0.06637526551882433
NRAS,False,0.06634600957234715,-0.06461451053619394,-0.1286046981811526,0.06634600957234715,-0.13158484299977635
CGNL1,False,0.06633996963500977,-0.009870078828599619,-0.3188910484313965,0.22294084231058786,0.06633996963500977
IFT43,False,0.06633828083674098,0.02353538274765003,-0.07919659614563024,0.06633828083674098,0.08346446355183934
CCNG1,False,0.06630945205688477,0.022563404507107254,-0.06630945205688477,0.22577297687530518,-0.09177331129709865
ENDOD1,False,0.06629132032394414,-0.07997723817825315,0.06629132032394414,-0.08779151240984606,-0.21843152244885755
SBNO1,False,0.06623343626658107,-0.007622856563992049,-0.19498429298400888,0.10588228702545166,0.06623343626658107
HAUS7,False,0.06621774037679007,-0.04044110510084383,-0.06690578460693386,0.06621774037679007,-0.1206352710723877
NUBP2,False,0.06619129180908212,-0.03686415354410825,-0.06619129180908212,-0.183143456776937,0.13874228795369437
MRPL37,False,0.06617164611816406,-0.02404740651448556,-0.2684033870697018,0.06617164611816406,0.13008952140808105
FRYL,False,0.06615956624348929,-0.002614608075883762,-0.16139454841613765,0.06615956624348929,0.08739115794499708
NUDC,False,0.06614971160888672,-0.09553185568915461,-0.2465707302093505,0.06614971160888672,-0.10617454846700003
GOSR2,False,0.06613592306772853,-0.08588080406188976,-0.20697154998779288,-0.11680678526560495,0.06613592306772853
SETDB1,False,0.06612531344095851,-0.03804394404093436,-0.2592782020568847,0.06612531344095851,0.07902105649312308
DDX19B,False,0.06611174345016502,-0.10882425043317993,-0.15983088016510005,0.06611174345016502,-0.23275361458460475
FILIP1,False,0.06610867381095886,0.08316051132149166,-0.06610867381095886,0.13192248841126764,0.1836677193641662
CLDN6,False,0.06610704647998017,0.06699346854454939,0.20682207122445104,0.06610704647998017,-0.07194871207078299
SMC1A,False,0.06609543164571141,-0.007953400082058545,-0.1767107486724857,0.21894598007202148,-0.06609543164571141
STEEP1,False,0.06607246398925781,-0.07252760198381214,-0.24603798389434806,0.09452764193216945,-0.06607246398925781
CREB1,False,0.06606822013854985,-0.030460638470119965,-0.06606822013854985,0.11216775576273585,-0.1374814510345459
SPARCL1,False,0.06604341665903757,-0.04011880291832807,-0.2772068262100218,0.06604341665903757,0.09080700079600001
USP42,False,0.06603152751922603,0.06835399336285068,-0.06603152751922603,0.17197159926096606,0.099121908346812
FLVCR2,False,0.06598758697509766,0.03547929591602746,-0.5318291425704956,-0.06598758697509766,0.7042546172936757
NAP1L1,False,0.0659645001093545,0.030177264743380967,-0.18544633388519305,0.0659645001093545,0.21001362800598145
HOOK1,False,0.06596314907073975,-0.07376175191667356,-0.24404401779174822,-0.06596314907073975,0.0887219111124673
TBL1XR1,False,0.06596048672993948,0.07072492440541571,-0.10385596752166748,0.06596048672993948,0.2500702540079751
CARF,False,0.06595087051391602,-0.0348160372840034,-0.21464819908142085,-0.06595087051391602,0.17615095774332667
C2CD2,False,0.06594940026601126,0.03609603246053054,-0.1416394233703615,0.18397812048594187,0.06594940026601126
IRF2,False,0.06591100692749041,0.0694726202223035,-0.06591100692749041,0.18339578310648585,0.09093308448791504
GOLGA3,False,0.06590481599171927,-0.03503548304239897,-0.1672396421432496,0.12803800900777196,-0.06590481599171927
TIPIN,False,0.06587038040161142,0.029515390925937208,0.06587038040161142,-0.11592753728230809,0.1386033296585083
MMP7,False,0.06586777791380882,-0.02007509892185529,0.08042000234127045,0.06586777791380882,-0.20651307702064514
WNK2,False,0.06586122761170068,0.04087751669188341,-0.06934568285942078,0.1261170053233703,0.06586122761170068
STAMBP,False,0.06585077444712306,0.06821767356660631,-0.06776752471923819,0.06585077444712306,0.20656977097193407
