training_pool,id,sample_index,label,reference,program,kind,replicate,n_genes,renormalized,expression_logit_change,bridge_logit_change,perturbed_logit,original_logit,reference_logit
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,15,190,False,0.046251802596323444,0.0968182594388054,4.077667371399684,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,15,190,True,0.08869536975326042,0.22064338255131588,3.953842248287174,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,16,190,False,0.046809315850993016,-0.08698665500401148,4.261472285842501,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,16,190,True,0.05819068244716874,-0.05374992038287019,4.22823555122136,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,17,190,False,0.06897792295350769,-0.017168063874123618,4.191653694712613,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,17,190,True,0.08981699181385494,0.04333244952476889,4.131153181313721,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,18,190,False,0.07034995009462364,0.13679622349127385,4.037689407347216,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,18,190,True,0.0017738224943997238,-0.06400056064740056,4.23848619148589,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,19,190,False,0.08888917807497876,0.14980662805464817,4.0246790027838415,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013411,10,1,training_all_mean_TPM,muscle_remodeling,matched_random,19,190,True,0.104568464886583,0.19554106269606564,3.978944568142424,4.17448563083849,0.578058347870865
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,program,-1,173,False,0.18626215456119155,-0.25347971000792313,5.282976730800101,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,program,-1,173,True,0.1463631473814786,-0.36690834517185067,5.3964053659640285,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,0,173,False,0.14310834282141371,0.7040953364107736,4.325401684381404,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,0,173,True,0.12768196527329678,0.6600179551073779,4.3694790656848,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,1,173,False,0.14692126280019124,0.11033339057985359,4.919163630212324,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,1,173,True,0.22116727082924825,0.3209121767281431,4.708584844064035,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,2,173,False,0.19275438034241432,0.36212880586890606,4.667368214923272,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,2,173,True,-0.05617088458205899,-0.34571932524386284,5.375216346036041,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,3,173,False,0.15721977802054,-0.004437783965386188,5.033934804757564,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,3,173,True,0.1286149390553959,-0.08624983603044711,5.115746856822625,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,4,173,False,0.14001192655844363,0.15752857611323634,4.8719684446789415,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,4,173,True,0.08708627254495127,0.006873380996012202,5.022623639796166,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,5,173,False,0.1413090627311604,-0.28200842837964046,5.311505449171818,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,5,173,True,0.1370987963878605,-0.2940032201922804,5.323500240984458,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,6,173,False,0.16682720739112256,-0.2478554022359276,5.2773524230281055,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,6,173,True,0.17858384400513216,-0.21435045514863305,5.243847475940811,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,7,173,False,0.16907035900754153,-0.18873248552881705,5.218229506320995,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,7,173,True,0.12925322433581243,-0.3017681194355646,5.3312651402277424,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,8,173,False,0.19651409083559912,0.12127594657317786,4.908221074219,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,8,173,True,0.28470317787493116,0.3708790658761245,4.658617954916053,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,9,173,False,0.12598738396360432,0.4848527839590133,4.5446442368331645,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,9,173,True,0.08652543704052107,0.37310794086920396,4.656389079922974,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,10,173,False,0.15103131953070914,0.17238159848329815,4.85711542230888,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,10,173,True,0.176405638778661,0.24471198947048833,4.7847850313216895,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,11,173,False,0.15041563243332945,0.4720462543211852,4.557450766470993,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,11,173,True,0.12079068612300858,0.38771502734607566,4.641781993446102,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,12,173,False,0.16527529250446094,0.17740993691495532,4.8520870838772225,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,12,173,True,0.1680427639996651,0.18524835274956786,4.84424866804261,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,13,173,False,0.16527061453242453,0.6329979297634054,4.3964990910287725,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,13,173,True,0.1621399339680636,0.6241207984558059,4.405376222336372,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,14,173,False,0.1356984630714706,-0.22482941274029145,5.254326433532469,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,14,173,True,0.09939007874639572,-0.32833239426486216,5.35782941505704,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,15,173,False,0.1683918195112568,0.14099371234988212,4.888503308442296,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,15,173,True,0.18362308837258468,0.18442588449352115,4.845071136298657,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,16,173,False,0.17977570569115642,0.2393100816052538,4.790186939186924,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,16,173,True,0.20984200598937264,0.32491508744828934,4.7045819333438885,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,17,173,False,0.16002628468698532,-0.19496137017699766,5.2244583909691755,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,17,173,True,0.05262793015950251,-0.5002709652048907,5.5297679859970685,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,18,173,False,0.10979425322449998,0.15054357683902708,4.878953443953151,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,18,173,True,0.0941571418972984,0.1056582372189041,4.923838783573274,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,19,173,False,0.1469754781654018,0.06371053810516969,4.965786482687008,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,mitochondrial_expression,matched_random,19,173,True,0.13473193842987286,0.028614330403797794,5.00088269038838,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,program,-1,136,False,0.0930823413083317,-0.24627451975948134,5.275771540551659,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,program,-1,136,True,0.09766054283503678,-0.23323067981300483,5.262727700605183,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,0,136,False,0.13958369576127438,0.05440114178531985,4.975095879006858,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,0,136,True,0.1399146815857577,0.055309195899098995,4.974187824893079,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,1,136,False,0.16986803245398363,0.1040930723593192,4.925403948432859,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,1,136,True,0.16249493074715105,0.08307203460390156,4.946424986188276,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,2,136,False,0.14936813028841556,-0.11515750495800603,5.144654525750184,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,2,136,True,0.11147245930153105,-0.2229610091246741,5.252458029916852,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,3,136,False,0.13303823061146858,-0.03187258289381134,5.061369603685989,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,3,136,True,0.17764007233358825,0.09485394730700136,4.9346430734851765,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,4,136,False,0.15373191641386086,0.21895752905925292,4.810539491732925,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,4,136,True,0.04866822710688723,-0.0805625799534937,5.110059600745672,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,5,136,False,0.13701631822132043,-0.20891222344653215,5.23840924423871,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,5,136,True,0.1405324452752197,-0.19892247629854864,5.2284194970907265,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,6,136,False,0.15146274783258207,0.15453617260027386,4.874960848191904,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,6,136,True,0.141769647319677,0.12686087306292393,4.902636147729254,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,7,136,False,0.12946896445410516,-0.13359550219252014,5.163092522984698,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,7,136,True,0.13883880709381913,-0.10681711227744017,5.136314133069618,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,8,136,False,0.1526219054742768,0.10628696621847666,4.923210054573701,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,8,136,True,0.1653819428223997,0.14249474330063094,4.887002277491547,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,9,136,False,0.16714905856381534,-0.09064511346787185,5.12014213426005,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,9,136,True,0.17184049316623629,-0.07733359052940614,5.106830611321584,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,10,136,False,0.13377190413262952,0.06371584786893436,4.9657811729232435,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,10,136,True,0.1745065677809663,0.17948973683724034,4.8500072839549375,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,11,136,False,0.15534878063731838,0.5174290366610421,4.512067984131136,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,11,136,True,0.10707476654762615,0.379631087236703,4.649865933555475,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,12,136,False,0.17160063963391536,0.025095347525621037,5.004401673266557,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,12,136,True,0.16466351722281303,0.005419838448688097,5.02407718234349,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,13,136,False,0.11713121595226283,-0.030005883814283152,5.059502904606461,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,13,136,True,0.1048772409149592,-0.06491486599861673,5.094411886790795,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,14,136,False,0.13852907473977183,-0.01621232198385769,5.0457093427760356,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,14,136,True,0.17895948297564246,0.09841031626274344,4.931086704529434,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,15,136,False,0.1474541507184881,0.6397793036862822,4.389717717105896,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,15,136,True,0.14783985553941648,0.6408664825848973,4.3886305382072806,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,16,136,False,0.1233057653345071,0.2859037662310584,4.7435932545611195,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,16,136,True,0.10218004941132364,0.22567744283514912,4.803819577957029,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,17,136,False,0.115659978431367,0.30697507830882387,4.722521942483354,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,17,136,True,0.08072489078691092,0.2078270303456975,4.82166999044648,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,18,136,False,0.1431060701376481,0.5135659491368187,4.515931071655359,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,18,136,True,0.09003167210952512,0.36213343085000815,4.66736358994217,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,19,136,False,0.13886384586960787,0.02349300551259148,5.006004015279586,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,dna_repair,matched_random,19,136,True,0.14495974036569947,0.040770729035784825,4.988726291756393,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,program,-1,43,False,0.03920557334024011,0.075275730237081,4.954221290555097,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,program,-1,43,True,0.0426447582312619,0.08504418326037921,4.944452837531799,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,0,43,False,0.038024770181749545,-0.02537071526217005,5.054867736054348,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,0,43,True,0.0416248596707689,-0.015110770960745867,5.044607791752924,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,1,43,False,0.04722301395933215,0.18187911302084103,4.847617907771337,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,1,43,True,0.046269797466656826,0.17911303708615378,4.850383983706024,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,2,43,False,0.055490201166406905,0.005575035188940092,5.023921985603238,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,2,43,True,0.0531023470747769,-0.0012575909527186013,5.0307546117448965,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,3,43,False,0.0420532696982292,0.14195630172707752,4.8875407190651,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,3,43,True,0.039943772477876394,0.13594823633002306,4.893548784462155,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,4,43,False,0.03143010116777134,-0.034879077977393536,5.064376098769571,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,4,43,True,0.03677239221136119,-0.01971175674134429,5.049208777533522,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,5,43,False,0.031054660442627835,0.15721921792055582,4.872277802871622,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,5,43,True,0.031800400308824806,0.15933377840019602,4.870163242391982,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,6,43,False,0.050160297380166696,0.22805130970891696,4.801445711083261,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,6,43,True,0.05344839302617288,0.23740514343535324,4.792091877356825,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,7,43,False,0.036537002718070255,0.04929846493723744,4.98019855585494,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,7,43,True,0.03676173577279229,0.04996421797659423,4.979532802815584,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,8,43,False,0.05779467693814411,0.02012364247093501,5.009373378321243,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,8,43,True,0.054619317608512574,0.011095942424162786,5.018401078368015,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,9,43,False,0.02706287131294971,0.1519061402184434,4.8775908805737345,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,9,43,True,-0.028450615405724022,-0.006595907090741093,5.036092927882919,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,10,43,False,0.035806417107870914,0.05894146151422319,4.970555559277955,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,10,43,True,0.030970170831317034,0.045162005688325735,4.984335015103852,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,11,43,False,0.04056756339005574,0.04437068851393633,4.9851263322782415,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,11,43,True,0.03840917464072646,0.038180002557510306,4.991317018234668,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,12,43,False,0.05861581389136461,0.13751265304904337,4.8919843677431345,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,12,43,True,0.039667723249607434,0.08355448868746862,4.945942532104709,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,13,43,False,0.04271514773162721,0.042462704160016074,4.987034316632162,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,13,43,True,0.04487530684769325,0.04862306867130428,4.980873952120874,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,14,43,False,0.032986129391957775,-0.15088652436315897,5.180383545155337,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,14,43,True,-0.14754190860645622,-0.6633730432413358,5.692870064033514,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,15,43,False,0.039777844608792634,-0.042074541270721966,5.0715715620629,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,15,43,True,0.040323386677933115,-0.040571596144673094,5.070068616936851,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,16,43,False,0.05165757608571653,0.04547525995963042,4.984021760832547,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,16,43,True,0.0521354089864019,0.04679715492329706,4.982699865868881,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,17,43,False,0.0408061960377708,0.09986814950525513,4.929628871286923,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,17,43,True,0.04155667824010578,0.10200053033963741,4.9274964904525405,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,18,43,False,0.06759217130980488,-0.25809068262242363,5.2875877034146015,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,18,43,True,0.06876102771354198,-0.25475048337602857,5.284247504168206,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,19,43,False,0.07130722013311441,-0.19661557625545356,5.226112597047631,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,oxidative_stress,matched_random,19,43,True,0.07558116095009382,-0.18443443311730334,5.213931453909481,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,program,-1,183,False,0.22632347055902358,0.7786956028385248,4.250801417953653,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,program,-1,183,True,0.2598776378213188,0.8745004287188749,4.154996592073303,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,matched_random,0,183,False,0.19590598614851018,0.41199907914051437,4.6174979416516635,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,matched_random,0,183,True,0.19439153960178857,0.4076787613983015,4.621818259393876,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,matched_random,1,183,False,0.18557053823929692,0.626923253950963,4.402573766841215,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,matched_random,1,183,True,0.17760589993639542,0.6042795947796549,4.425217426012523,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,matched_random,2,183,False,0.19318005953556394,0.20523342610204054,4.824263594690137,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,matched_random,2,183,True,0.18354807075117208,0.1776351622704624,4.8518618585217155,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,matched_random,3,183,False,0.20435610271821503,0.45553750126191517,4.573959519530263,5.029497020792178,-5.8252854711124655
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,inflammatory_signaling,matched_random,3,183,True,0.18154736578463826,0.3904915793159489,4.639005441476229,5.029497020792178,-5.8252854711124655
