model,context,calibration,evaluation,auroc,balanced_accuracy,n,TP,TN,FP,FN,mean_positive_logit,mean_negative_logit
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,0,held_file,1.0,1.0,7,4,3,0,0,8.487326095645425,-9.413458101755856
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,1,held_file,1.0,1.0,7,4,3,0,0,8.372448179546849,-9.604921295253481
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,2,held_file,1.0,1.0,7,4,3,0,0,8.566543595578397,-9.281428935200902
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,3,held_file,1.0,1.0,7,4,3,0,0,8.716621878476872,-9.031298463703441
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,held_file,1.0,1.0,7,4,3,0,0,8.40648171814492,-9.548198730923366
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,held_file,1.0,1.0,7,4,3,0,0,8.600577134176469,-9.224706370870786
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,held_file,1.0,1.0,7,4,3,0,0,8.750655417074944,-8.974575899373324
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,held_file,1.0,1.0,7,4,3,0,0,8.485699218077894,-9.416169564368408
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,held_file,1.0,1.0,7,4,3,0,0,8.63577750097637,-9.166039092870946
ncbi__expression__ir_control__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,9,held_file,1.0,1.0,7,4,3,0,0,8.82987291700792,-8.842546732818366
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,0,lung_development,0.625,0.5,6,0,2,0,4,-6.626468274632448,-7.4879328928185025
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,lung_development,0.625,0.5,6,0,2,0,4,-6.47970477620891,-7.194405895971423
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,2,lung_development,1.0,0.5,6,0,2,0,4,-8.69278038482724,-11.620557113208076
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,3,lung_development,0.5,0.5,6,0,2,0,4,-6.265637855529204,-6.766272054612014
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,4,lung_development,0.875,0.5,6,0,2,0,4,-8.478713464147528,-11.192423271848655
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,5,lung_development,0.875,0.5,6,0,2,0,4,-8.331949965723991,-10.898896275001583
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,0,lung_development,1.0,0.75,6,2,2,0,2,-0.6510750108416348,-10.855655614197556
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,1,lung_development,1.0,0.875,6,3,2,0,1,1.0491224542394564,-7.45526068403538
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,2,lung_development,1.0,0.875,6,3,2,0,1,0.4499919205875321,-8.653521751339222
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,3,lung_development,1.0,0.875,6,3,2,0,1,-0.08990091198328751,-9.733307416480859
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,4,lung_development,1.0,0.75,6,2,2,0,2,-0.689031445635208,-10.931568483784705
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,5,lung_development,1.0,0.875,6,3,2,0,1,1.0111660194458831,-7.531173553622529
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,0,lung_development,0.75,0.5,6,0,2,0,4,-8.894691231037807,-10.391977374911805
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,1,lung_development,0.75,0.5,6,0,2,0,4,-8.604394732540946,-9.811384377918078
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,2,lung_development,0.75,0.5,6,0,2,0,4,-8.088110450933238,-8.778815814702659
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,3,lung_development,0.75,0.5,6,0,2,0,4,-8.502709220140618,-9.608013353117425
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,4,lung_development,0.75,0.5,6,0,2,0,4,-7.98642493853291,-8.575444789902004
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,5,lung_development,0.75,0.5,6,0,2,0,4,-7.696128440036047,-7.994851792908275
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,0,lung_development,0.5,0.5,6,0,2,0,4,-9.377646096122753,-10.427199659345867
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,1,lung_development,0.375,0.5,6,0,2,0,4,-8.36538388912647,-8.402675245353304
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,2,lung_development,0.875,0.5,6,0,2,0,4,-9.848752385316757,-11.369412237733883
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,3,lung_development,0.0,0.5,6,0,2,0,4,-7.672754731492921,-7.017416930086203
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,4,lung_development,0.5,0.5,6,0,2,0,4,-9.156123227683208,-9.98415392246678
ncbi__expression__ir_control__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,5,lung_development,0.375,0.5,6,0,2,0,4,-8.143861020686924,-7.959629508474213
original__bridge__hard_negative__absolute,GSE111437|NCBI_gene_counts|IMR90|24h,0,new_2Gy_challenge,1.0,0.5,6,3,0,3,0,4.691947695255202,1.4318510748689321
original__bridge__hard_negative__absolute,GSE111437|NCBI_gene_counts|IMR90|6h,0,new_2Gy_challenge,0.6666666666666667,0.5,6,3,0,3,0,5.198945070744801,3.2403699279490894
original__bridge__hard_negative__absolute,GSE230181|BFX01_expr.txt|IMR90|A,0,held_file,1.0,1.0,9,4,5,0,0,13.265179829989023,-4.077318487210347
original__bridge__hard_negative__absolute,GSE230181|BFX02_expr.txt|IMR90|E,0,held_file,1.0,0.5,6,3,0,3,0,12.946538528025636,1.5661415191795642
original__bridge__hard_negative__absolute,GSE230181|BFX17_expr.txt|ADSC|ADSC,0,other_cell_held_file,1.0,0.5,5,2,0,3,0,30.06518177687149,9.377544057661458
original__bridge__hard_negative__absolute,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,0,other_cell_held_file,1.0,0.5,6,0,3,0,3,-21.143002189743328,-24.68005323709806
original__bridge__hard_negative__absolute,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,0,other_cell_held_file,1.0,0.5,5,0,2,0,3,-25.540792537799145,-35.62981788602498
original__bridge__hard_negative__absolute,GSE230181|BFX17_expr.txt|IMR90|B,0,held_file,1.0,0.75,5,3,1,1,0,13.260588514558693,1.0322701093168627
original__bridge__hard_negative__absolute,GSE230181|BFX17_expr.txt|IMR90|C,0,held_file,1.0,1.0,6,3,3,0,0,17.316246573114217,-7.520689710944462
original__bridge__hard_negative__absolute,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,0,other_cell_held_file,1.0,0.6666666666666666,6,3,1,2,0,22.866382970271104,0.3574732824554003
original__bridge__hard_negative__absolute,GSE230181|BFX36_expr.txt|IMR90|D,0,held_file,1.0,1.0,9,4,5,0,0,9.438828616616942,-13.46465274783229
original__bridge__hard_negative__absolute,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,0,lung_development,0.75,0.5,8,4,0,4,0,21.117553167235947,19.921724802812
original__bridge__hard_negative__absolute,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,0,lung_development,0.125,0.5,8,4,0,4,0,20.12519577510939,22.78914081054029
original__bridge__hard_negative__absolute,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,0,lung_development,0.625,0.5,8,4,0,4,0,24.06050979815542,22.625159771884018
original__bridge__hard_negative__absolute,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,0,lung_development,0.3125,0.5,8,4,0,4,0,22.441944767099244,23.121646850601923
original__bridge__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,0,new_2Gy_challenge,1.0,0.8333333333333333,4,2,1,0,1,1.0171274505952477,-8.743554476765045
original__bridge__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,1,new_2Gy_challenge,1.0,1.0,4,3,1,0,0,1.928202201027555,-6.010330225468119
original__bridge__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,2,new_2Gy_challenge,1.0,1.0,4,3,1,0,0,2.0936317279916583,-5.514041644575814
original__bridge__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,0,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-1.306266912647813,-1.7583047146178692
original__bridge__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,1,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-4.049138337450921,-9.986918989027211
original__bridge__hard_negative__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,2,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-3.561066222163166,-8.522702643163928
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,held_file,1.0,1.0,7,4,3,0,0,10.347358871427314,-6.063122305272931
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,held_file,1.0,1.0,7,4,3,0,0,12.073337498932567,-3.186491259430831
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,held_file,1.0,1.0,7,4,3,0,0,10.478572809887712,-5.84443240783891
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,3,held_file,1.0,1.0,7,4,3,0,0,10.460516481182776,-5.874526289013805
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,4,held_file,1.0,1.0,7,4,3,0,0,10.301631728928493,-6.139334209437627
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,5,held_file,1.0,1.0,7,4,3,0,0,8.706867039883642,-8.797275357845699
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,6,held_file,1.0,1.0,7,4,3,0,0,8.688810711178704,-8.827369239020594
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,7,held_file,1.0,1.0,7,4,3,0,0,10.4328456673889,-5.920644312003606
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,8,held_file,1.0,1.0,7,4,3,0,0,10.414789338683967,-5.950738193178501
original__bridge__hard_negative__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,9,held_file,1.0,1.0,7,4,3,0,0,8.820024649639107,-8.608679341586585
original__bridge__hard_negative__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,0,held_file,1.0,1.0,4,3,1,0,0,7.972056587196533,-7.328835646667654
original__bridge__hard_negative__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,1,held_file,1.0,1.0,4,3,1,0,0,8.149663476674723,-6.7960149782330905
original__bridge__hard_negative__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,2,held_file,1.0,1.0,4,3,1,0,0,8.291238886025809,-6.371288750179844
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,0,other_cell_held_file,1.0,1.0,3,2,1,0,0,13.253390587075042,-6.507680402556885
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,1,other_cell_held_file,1.0,1.0,3,2,1,0,0,13.1761939683924,-6.7392702586047415
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,2,other_cell_held_file,1.0,1.0,3,2,1,0,0,13.831425485264953,-4.773575707987151
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,0,other_cell_held_file,1.0,0.5,4,0,1,0,3,-3.142296633422589,-5.0407219021983485
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,1,other_cell_held_file,1.0,0.5,4,0,1,0,3,-3.2517149032548445,-5.368976711695119
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,2,other_cell_held_file,1.0,0.5,4,0,1,0,3,-3.998998584441569,-7.610827755255295
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,0,other_cell_held_file,1.0,0.8333333333333333,4,2,1,0,1,4.78654038311425,-6.550231929868063
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,1,other_cell_held_file,1.0,0.8333333333333333,4,2,1,0,1,5.329930189932723,-5.4634523162311055
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|B,0,held_file,1.0,1.0,4,3,1,0,0,8.045529751957533,-2.295885569725211
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|B,1,held_file,1.0,1.0,4,3,1,0,0,4.334573198633153,-9.71779867637395
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,0,held_file,1.0,1.0,4,3,1,0,0,17.8343697195607,-12.454086917070994
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,1,held_file,1.0,0.5,4,3,0,1,0,22.242740444628776,0.7710252581331847
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|IMR90|C,2,held_file,1.0,1.0,4,3,1,0,0,19.873243788514035,-6.337464710210973
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,0,other_cell_held_file,1.0,1.0,4,3,1,0,0,15.612332948063488,-5.476105092959843
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,1,other_cell_held_file,1.0,1.0,4,3,1,0,0,14.259467020797816,-9.534702874756888
original__bridge__hard_negative__matched_control,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,2,other_cell_held_file,1.0,1.0,4,3,1,0,0,16.434461845239426,-3.0097184014320497
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,0,held_file,1.0,1.0,7,4,3,0,0,15.764134864356274,-6.815655094887309
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,1,held_file,1.0,1.0,7,4,3,0,0,15.812951115032837,-6.734294677093016
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,2,held_file,1.0,1.0,7,4,3,0,0,15.85642705233605,-6.661834781587661
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,3,held_file,1.0,1.0,7,4,3,0,0,15.023817839116372,-8.049516803620458
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,4,held_file,1.0,1.0,7,4,3,0,0,15.864337362417496,-6.648650931451924
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,5,held_file,1.0,1.0,7,4,3,0,0,15.907813299720708,-6.576191035946562
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,6,held_file,1.0,1.0,7,4,3,0,0,15.075204086501044,-7.963873057979362
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,7,held_file,1.0,1.0,7,4,3,0,0,15.95662955039728,-6.494830618152281
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,8,held_file,1.0,1.0,7,4,3,0,0,15.124020337177607,-7.882512640185077
original__bridge__hard_negative__matched_control,GSE230181|BFX36_expr.txt|IMR90|D,9,held_file,1.0,1.0,7,4,3,0,0,15.167496274480813,-7.810052744679716
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,0,lung_development,1.0,0.875,6,3,2,0,1,-0.02828940721738371,-5.515439671543926
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,1,lung_development,1.0,0.75,6,2,2,0,2,-0.2377659914797188,-5.934392840068583
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,2,lung_development,1.0,0.625,6,1,2,0,3,-0.765039032919515,-6.98893892294819
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,3,lung_development,1.0,0.625,6,1,2,0,3,-0.5320755589076572,-6.523011974924474
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,4,lung_development,1.0,0.625,6,1,2,0,3,-1.0593486003474561,-7.577558057804073
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,5,lung_development,1.0,0.625,6,1,2,0,3,-1.2688251846097849,-7.9965112263287335
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,0,lung_development,1.0,0.875,6,3,2,0,1,3.9326177991615516,-8.089055203886144
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,1,lung_development,1.0,0.875,6,3,2,0,1,4.363892309652761,-7.226506182903715
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,2,lung_development,1.0,1.0,6,4,2,0,0,5.033494007247851,-5.88730278771356
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,3,lung_development,1.0,0.875,6,3,2,0,1,4.164821346025068,-7.624648110159114
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,4,lung_development,1.0,1.0,6,4,2,0,0,4.834423043620153,-6.285444714968932
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,5,lung_development,1.0,1.0,6,4,2,0,0,5.265697554111365,-5.422895693986517
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,0,lung_development,1.0,0.5,6,0,2,0,4,-2.9852661466434434,-8.609242255362751
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,1,lung_development,1.0,0.5,6,0,2,0,4,-2.617858634000373,-7.874427230076613
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,2,lung_development,1.0,0.75,6,2,2,0,2,-1.5543300446357515,-5.747370051347371
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,3,lung_development,1.0,0.5,6,0,2,0,4,-2.5629354422247093,-7.764580846525286
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,4,lung_development,1.0,0.75,6,2,2,0,2,-1.499406852860084,-5.637523667796042
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,5,lung_development,1.0,0.75,6,2,2,0,2,-1.131999340217018,-4.902708642509908
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,0,lung_development,0.125,0.5,6,0,2,0,4,-9.9321357698429,-7.559980054493086
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,1,lung_development,0.125,0.5,6,0,2,0,4,-9.553506053068642,-6.802720620944568
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,2,lung_development,0.25,0.5,6,0,2,0,4,-11.030148638010372,-9.756005790828041
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,3,lung_development,0.0,0.5,6,0,2,0,4,-8.030118296118678,-3.755945107044626
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,4,lung_development,0.125,0.5,6,0,2,0,4,-9.506760881060416,-6.709230276928101
original__bridge__hard_negative__matched_control,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,5,lung_development,0.125,0.5,6,0,2,0,4,-9.12813116428616,-5.951970843379582
original__bridge__ir_control__absolute,GSE111437|NCBI_gene_counts|IMR90|24h,0,new_2Gy_challenge,1.0,1.0,6,3,3,0,0,1.4776853804953454,-3.6408418235549695
original__bridge__ir_control__absolute,GSE111437|NCBI_gene_counts|IMR90|6h,0,new_2Gy_challenge,1.0,0.5,6,0,3,0,3,-0.650979706122688,-3.1655015115598104
original__bridge__ir_control__absolute,GSE230181|BFX01_expr.txt|IMR90|A,0,held_file,1.0,1.0,9,4,5,0,0,3.586233573742157,-9.672436685607227
original__bridge__ir_control__absolute,GSE230181|BFX02_expr.txt|IMR90|E,0,held_file,1.0,1.0,6,3,3,0,0,7.985249201633895,-1.4863912805952169
original__bridge__ir_control__absolute,GSE230181|BFX17_expr.txt|ADSC|ADSC,0,other_cell_held_file,1.0,1.0,5,2,3,0,0,2.0415370526244505,-3.3622088758798845
original__bridge__ir_control__absolute,GSE230181|BFX17_expr.txt|HMVEC|HMVEC,0,other_cell_held_file,1.0,0.5,6,0,3,0,3,-8.548693750485588,-11.494459564493928
original__bridge__ir_control__absolute,GSE230181|BFX17_expr.txt|HUVEC|HUVEC,0,other_cell_held_file,1.0,0.5,5,0,2,0,3,-10.093841625734754,-17.59200618991131
original__bridge__ir_control__absolute,GSE230181|BFX17_expr.txt|IMR90|B,0,held_file,1.0,1.0,5,3,2,0,0,5.287537721346872,-4.3627759035835965
original__bridge__ir_control__absolute,GSE230181|BFX17_expr.txt|IMR90|C,0,held_file,1.0,1.0,6,3,3,0,0,5.841017430186693,-7.838085184001861
original__bridge__ir_control__absolute,GSE230181|BFX17_expr.txt|RPTEC|RPTEC,0,other_cell_held_file,1.0,0.5,6,3,0,3,0,11.86274673411215,3.6132234724636176
original__bridge__ir_control__absolute,GSE230181|BFX36_expr.txt|IMR90|D,0,held_file,1.0,1.0,9,4,5,0,0,9.595841163599907,-7.841540041641034
original__bridge__ir_control__absolute,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_6h,0,lung_development,0.8125,0.625,8,1,4,0,3,-6.793315360708321,-14.457412893041953
original__bridge__ir_control__absolute,GSE242706|NCBI_gene_counts|Lung endothelium|Lung endothelium_7d,0,lung_development,1.0,0.875,8,4,3,1,0,15.827608590125251,-4.5495690344257325
original__bridge__ir_control__absolute,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_6h,0,lung_development,1.0,0.5,8,0,4,0,4,-8.765675283633747,-14.425938263216278
original__bridge__ir_control__absolute,GSE242706|NCBI_gene_counts|Lung epithelium|Lung epithelium_7d,0,lung_development,0.75,0.5,8,0,4,0,4,-10.714015508590755,-12.337241967559164
original__bridge__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,0,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-1.323932640569499,-7.313476581546209
original__bridge__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,1,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-1.3761035314838381,-7.469989254289218
original__bridge__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|24h,2,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-1.2426801457778074,-7.069719097171124
original__bridge__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,0,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-4.935866030007812,-7.016427812358362
original__bridge__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,1,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-5.12035616640084,-7.569898221537447
original__bridge__ir_control__matched_control,GSE111437|NCBI_gene_counts|IMR90|6h,2,new_2Gy_challenge,1.0,0.5,4,0,1,0,3,-5.019343058925277,-7.266858899110757
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,0,held_file,1.0,1.0,7,4,3,0,0,6.392536251721337,-7.690468915871585
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,1,held_file,1.0,1.0,7,4,3,0,0,6.806076914516817,-7.001234477879119
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,2,held_file,1.0,1.0,7,4,3,0,0,6.397216615658163,-7.682668309310203
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,3,held_file,1.0,1.0,7,4,3,0,0,6.295417745420632,-7.852333093039427
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,4,held_file,1.0,1.0,7,4,3,0,0,7.172025985318368,-6.391319359876529
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,5,held_file,1.0,1.0,7,4,3,0,0,6.763165686459717,-7.072753191307612
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,6,held_file,1.0,1.0,7,4,3,0,0,6.661366816222187,-7.242417975036839
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,7,held_file,1.0,1.0,7,4,3,0,0,7.176706349255197,-6.383518753315147
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,8,held_file,1.0,1.0,7,4,3,0,0,7.07490747901766,-6.553183537044365
original__bridge__ir_control__matched_control,GSE230181|BFX01_expr.txt|IMR90|A,9,held_file,1.0,1.0,7,4,3,0,0,6.666047180159015,-7.234617368475452
original__bridge__ir_control__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,0,held_file,1.0,1.0,4,3,1,0,0,2.862800115183136,-7.909888547000124
original__bridge__ir_control__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,1,held_file,1.0,1.0,4,3,1,0,0,3.0751539254074984,-7.272827116327042
original__bridge__ir_control__matched_control,GSE230181|BFX02_expr.txt|IMR90|E,2,held_file,1.0,1.0,4,3,1,0,0,3.5173471354924892,-5.94624748607206
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,0,other_cell_held_file,1.0,1.0,3,2,1,0,0,0.44873270426385536,-5.143242363472082
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,1,other_cell_held_file,1.0,0.5,3,0,1,0,2,-0.8082051591191644,-8.914055953621146
original__bridge__ir_control__matched_control,GSE230181|BFX17_expr.txt|ADSC|ADSC,2,other_cell_held_file,1.0,0.75,3,1,1,0,1,-0.1661175374171653,-6.98779308851514
