human,human_setting,mouse,representation,response_cosine
GSE234465|OS,actual_flight,OSD-665|Right extensor digitorum longus|52cb5fea,model_std,0.13750587856509988
GSE234465|OS,actual_flight,OSD-666|Right quadriceps femoris|52cb5fea,raw,-0.16184599055549986
GSE234465|OS,actual_flight,OSD-666|Right quadriceps femoris|52cb5fea,model_mean,-0.8086233131527423
GSE234465|OS,actual_flight,OSD-666|Right quadriceps femoris|52cb5fea,model_std,-0.18902659197846397
GSE234465|OS,actual_flight,OSD-770|Right soleus|df447f03,raw,0.2557950531551094
GSE234465|OS,actual_flight,OSD-770|Right soleus|df447f03,model_mean,0.903076829249914
GSE234465|OS,actual_flight,OSD-770|Right soleus|df447f03,model_std,0.559774229884135
GSE234465|OS,actual_flight,OSD-99|Extensor digitorum longus- both sides|2664dccf,raw,-0.057724736554460476
GSE234465|OS,actual_flight,OSD-99|Extensor digitorum longus- both sides|2664dccf,model_mean,0.2604895442750697
GSE234465|OS,actual_flight,OSD-99|Extensor digitorum longus- both sides|2664dccf,model_std,0.3903213250292053
