gene,source_row,method
CDH26,5486,exact_symbol
CDH3,836,exact_symbol
CDH4,14664,exact_symbol
CDH5,14752,exact_symbol
CDH6,4173,exact_symbol
CDH7,1525,exact_symbol
CDH8,9298,exact_symbol
CDH9,4139,exact_symbol
CDHR1,9114,exact_symbol
CDHR2,1257,exact_symbol
CDHR3,6034,exact_symbol
CDHR4,16490,exact_symbol
CDHR5,2122,exact_symbol
CDIN1,16172,stable_id
CDIP1,1841,exact_symbol
CDIPT,2828,exact_symbol
CDK1,12797,exact_symbol
CDK10,15986,exact_symbol
CDK12,12064,exact_symbol
CDK13,949,exact_symbol
CDK14,782,exact_symbol
CDK15,7662,exact_symbol
CDK16,2646,exact_symbol
CDK17,803,exact_symbol
CDK18,4688,exact_symbol
CDK19,9850,exact_symbol
CDK2,5378,exact_symbol
CDK20,9978,exact_symbol
CDK2AP2,12210,exact_symbol
CDK3,40182,exact_symbol
CDK4,7086,exact_symbol
CDK5,11471,exact_symbol
CDK5R1,14154,exact_symbol
CDK5R2,13066,exact_symbol
CDK5RAP1,2516,exact_symbol
CDK5RAP2,7357,exact_symbol
CDK5RAP3,3533,exact_symbol
CDK6,3196,exact_symbol
CDK7,6832,exact_symbol
CDK8,6692,exact_symbol
CDK9,7338,exact_symbol
CDKAL1,8785,exact_symbol
CDKL1,2325,exact_symbol
CDKL2,7737,exact_symbol
CDKL3,161,exact_symbol
CDKL4,20184,exact_symbol
CDKL5,200,exact_symbol
CDKN1A,5577,exact_symbol
CDKN1B,3875,exact_symbol
CDKN2A,9036,exact_symbol
CDKN2AIP,12397,exact_symbol
CDKN2AIPNL,34928,exact_symbol
CDKN2B,9034,exact_symbol
CDKN2C,5338,exact_symbol
CDKN2D,6136,exact_symbol
CDKN3,2332,exact_symbol
CDNF,15968,exact_symbol
CDO1,6162,exact_symbol
CDON,880,exact_symbol
CDPF1,20308,exact_symbol
CDR2,8016,exact_symbol
CDR2L,3631,exact_symbol
CDS1,11079,exact_symbol
CDS2,2489,exact_symbol
CDSN,19976,exact_symbol
CDT1,12111,exact_symbol
CDV3,1931,exact_symbol
CDX1,4220,exact_symbol
CDX2,11633,exact_symbol
CDX4,6429,exact_symbol
CDYL2,11864,exact_symbol
CEACAM16,22779,exact_symbol
CEACAM18,22746,exact_symbol
CEACAM19,16310,exact_symbol
CEACAM20,54774,exact_symbol
CEBPA,38449,exact_symbol
CEBPB,13259,exact_symbol
CEBPD,24723,exact_symbol
CEBPE,1955,exact_symbol
CEBPG,9693,exact_symbol
CEBPZ,4485,exact_symbol
CEBPZOS,23879,exact_symbol
CECR2,2141,exact_symbol
CEL,12917,exact_symbol
CELA1,7849,exact_symbol
CELF1,9179,exact_symbol
CELF2,648,exact_symbol
CELF3,10356,exact_symbol
CELF4,2545,exact_symbol
CELF5,10585,exact_symbol
CELF6,7980,exact_symbol
CELSR1,1297,exact_symbol
CELSR2,8320,exact_symbol
CELSR3,212,exact_symbol
CEMIP,2859,exact_symbol
CEMIP2,7005,exact_symbol
CEND1,15782,exact_symbol
CENPA,4372,exact_symbol
CENPB,5722,exact_symbol
CENPE,7741,exact_symbol
CENPF,4755,exact_symbol
CENPH,9615,exact_symbol
CENPI,2667,exact_symbol
CENPK,5363,exact_symbol
CENPL,5045,exact_symbol
CENPM,2208,exact_symbol
CENPN,11867,exact_symbol
CENPO,7610,exact_symbol
CENPP,16709,exact_symbol
CENPQ,489,exact_symbol
CENPS,13870,exact_symbol
CENPT,2723,exact_symbol
CENPU,9453,exact_symbol
CENPV,11903,exact_symbol
CENPW,19706,exact_symbol
CEP104,4546,exact_symbol
CEP112,9747,exact_symbol
CEP120,12486,exact_symbol
CEP126,3765,exact_symbol
CEP128,2362,exact_symbol
CEP131,8148,exact_symbol
CEP135,13771,exact_symbol
CEP152,2865,exact_symbol
CEP162,7050,exact_symbol
CEP170,8453,exact_symbol
CEP170B,2118,exact_symbol
CEP19,13637,exact_symbol
CEP192,2559,exact_symbol
CEP20,6755,stable_id
CEP250,5781,exact_symbol
CEP290,17866,exact_symbol
CEP295,11742,exact_symbol
CEP350,7161,exact_symbol
CEP41,3313,exact_symbol
CEP43,22339,stable_id
CEP44,11261,exact_symbol
CEP55,7631,exact_symbol
CEP57,11752,exact_symbol
CEP57L1,15434,exact_symbol
CEP63,15382,exact_symbol
CEP68,303,exact_symbol
CEP70,4253,exact_symbol
CEP72,4119,exact_symbol
CEP76,2557,exact_symbol
CEP78,9043,exact_symbol
CEP83,13558,exact_symbol
CEP85,6312,exact_symbol
CEP85L,3971,exact_symbol
CEP89,5149,exact_symbol
CEP95,45977,exact_symbol
CEP97,15280,exact_symbol
CEPT1,6869,exact_symbol
CER1,9030,exact_symbol
CERCAM,12038,exact_symbol
CERK,2305,exact_symbol
CERKL,16747,exact_symbol
CERS1,25682,exact_symbol
CERS2,8394,exact_symbol
CERS3,9744,exact_symbol
CERS4,1893,exact_symbol
CERS5,7853,exact_symbol
CERS6,13277,exact_symbol
CERT1,4145,stable_id
CES4A,13402,exact_symbol
CES5A,10353,exact_symbol
CETN1,14246,exact_symbol
CETN2,8966,exact_symbol
CETN3,9629,exact_symbol
CFAP100,11171,exact_symbol
CFAP126,16875,exact_symbol
CFAP157,10491,exact_symbol
CFAP161,9959,exact_symbol
CFAP20,1129,exact_symbol
CFAP206,54020,exact_symbol
CFAP20DC,11107,stable_id
CFAP221,10916,exact_symbol
CFAP298,10298,exact_symbol
CFAP299,17582,exact_symbol
CFAP300,7511,exact_symbol
CFAP36,10895,exact_symbol
CFAP410,10462,exact_symbol
CFAP418,9957,stable_id
CFAP43,17557,exact_symbol
CFAP44,20468,exact_symbol
CFAP45,22355,exact_symbol
CFAP46,13158,exact_symbol
CFAP52,11907,exact_symbol
CFAP54,16779,exact_symbol
CFAP57,37920,exact_symbol
CFAP58,4999,exact_symbol
CFAP61,1817,exact_symbol
CFAP65,15055,exact_symbol
CFAP69,3193,exact_symbol
CFAP70,9940,exact_symbol
CFAP73,16339,exact_symbol
CFAP74,8258,exact_symbol
CFAP77,16764,exact_symbol
CFAP91,15622,stable_id
CFAP97,11328,exact_symbol
CFAP97D1,30842,exact_symbol
CFAP99,20427,exact_symbol
CFB,37889,exact_symbol
CFD,17562,exact_symbol
CFDP1,9680,exact_symbol
CFI,20247,exact_symbol
CFL1,13382,exact_symbol
CFL2,11596,exact_symbol
CFLAR,39,exact_symbol
CFP,5849,exact_symbol
CFTR,15,exact_symbol
CGA,7060,exact_symbol
CGAS,11359,exact_symbol
CGGBP1,10977,exact_symbol
CGN,8381,exact_symbol
CGNL1,6078,exact_symbol
CGREF1,7588,exact_symbol
CGRRF1,2334,exact_symbol
CH25H,7621,exact_symbol
CHAC1,6091,exact_symbol
CHAC2,8495,exact_symbol
CHAD,7284,exact_symbol
CHADL,2296,exact_symbol
CHAF1A,12165,exact_symbol
CHAF1B,10334,exact_symbol
CHAMP1,17927,exact_symbol
CHAT,1126,exact_symbol
CHCHD1,13353,exact_symbol
CHCHD10,40162,exact_symbol
CHCHD2,3268,exact_symbol
CHCHD3,3326,exact_symbol
CHCHD5,5676,exact_symbol
CHCHD6,10382,exact_symbol
CHCHD7,12908,exact_symbol
CHD1,9700,exact_symbol
CHD1L,6498,exact_symbol
CHD2,13554,exact_symbol
CHD3,12732,exact_symbol
CHD4,3916,exact_symbol
CHD5,4556,exact_symbol
CHD6,5471,exact_symbol
CHD7,13040,exact_symbol
CHD8,2399,exact_symbol
CHD9,14261,exact_symbol
CHDH,367,exact_symbol
CHEK1,9231,exact_symbol
CHEK2,15599,exact_symbol
CHERP,1676,exact_symbol
CHFR,1197,exact_symbol
CHGA,2355,exact_symbol
CHGB,1828,exact_symbol
CHIC1,19811,exact_symbol
CHIC2,3652,exact_symbol
CHID1,14395,exact_symbol
CHIT1,6708,exact_symbol
CHKA,3805,exact_symbol
CHKB,2246,exact_symbol
CHL1,6842,exact_symbol
CHM,16741,exact_symbol
CHML,19680,exact_symbol
CHMP1A,6416,exact_symbol
CHMP1B,43795,exact_symbol
CHMP2A,6326,exact_symbol
CHMP2B,1616,exact_symbol
CHMP3,4451,exact_symbol
CHMP4C,11425,exact_symbol
CHMP5,1684,exact_symbol
CHMP6,14026,exact_symbol
CHMP7,8978,exact_symbol
CHN1,6060,exact_symbol
CHN2,3253,exact_symbol
CHODL,9794,exact_symbol
CHORDC1,3754,exact_symbol
CHP1,16482,exact_symbol
CHP2,11968,exact_symbol
CHPF,5439,exact_symbol
CHPF2,499,exact_symbol
CHPT1,3923,exact_symbol
CHRAC1,2927,exact_symbol
CHRD,1885,exact_symbol
CHRDL1,2594,exact_symbol
CHRDL2,736,exact_symbol
CHRM1,12393,exact_symbol
CHRM2,15008,exact_symbol
CHRM3,6698,exact_symbol
CHRM4,14928,exact_symbol
CHRM5,15883,exact_symbol
CHRNA1,7671,exact_symbol
CHRNA10,6176,exact_symbol
CHRNA2,5113,exact_symbol
CHRNA3,1503,exact_symbol
CHRNA4,2470,exact_symbol
CHRNA5,12654,exact_symbol
CHRNA6,8973,exact_symbol
CHRNA9,13687,exact_symbol
CHRNB1,12765,exact_symbol
CHRNB2,10527,exact_symbol
CHRNB3,8972,exact_symbol
CHRNB4,4767,exact_symbol
CHRND,7170,exact_symbol
CHRNE,3548,exact_symbol
CHRNG,17264,exact_symbol
CHST1,13866,exact_symbol
CHST10,4445,exact_symbol
CHST11,13037,exact_symbol
CHST12,7243,exact_symbol
CHST13,14936,exact_symbol
CHST14,12524,exact_symbol
CHST15,15171,exact_symbol
CHST2,13820,exact_symbol
CHST3,5320,exact_symbol
CHST4,8025,exact_symbol
CHST7,8926,exact_symbol
CHST8,5508,exact_symbol
CHST9,9721,exact_symbol
CHSY1,6513,exact_symbol
CHSY3,17685,exact_symbol
CHTF18,5941,exact_symbol
CHTF8,12446,exact_symbol
CHTOP,10517,exact_symbol
CHUK,22499,exact_symbol
CHURC1,45475,exact_symbol
CIAO1,8507,exact_symbol
CIAO2A,11942,exact_symbol
CIAO2B,11906,exact_symbol
CIAO3,2785,exact_symbol
CIAPIN1,86,exact_symbol
CIART,10320,exact_symbol
CIB1,15909,exact_symbol
CIB2,7277,exact_symbol
CIB3,8189,exact_symbol
CIB4,10156,exact_symbol
CIBAR1,16721,stable_id
CIBAR2,9683,stable_id
CIC,1465,exact_symbol
CIDEA,14043,exact_symbol
CIDEB,7265,exact_symbol
CIDEC,16475,exact_symbol
CIITA,14722,exact_symbol
CILK1,4008,stable_id
CILP,7693,exact_symbol
CILP2,10433,exact_symbol
CINP,2395,exact_symbol
CIP2A,11031,exact_symbol
CIPC,17973,exact_symbol
CIR1,7669,exact_symbol
CIRBP,2103,exact_symbol
CISD1,5323,exact_symbol
CISD2,8691,exact_symbol
CISD3,57465,exact_symbol
CISH,4315,exact_symbol
CIT,5331,exact_symbol
CITED1,5762,exact_symbol
CITED2,11363,exact_symbol
CITED4,14767,exact_symbol
CIZ1,9079,exact_symbol
CKAP2,7218,exact_symbol
CKAP2L,12638,exact_symbol
CKAP4,7205,exact_symbol
CKAP5,13860,exact_symbol
CKB,11783,exact_symbol
CKLF,23742,exact_symbol
CKM,2985,exact_symbol
CKMT2,6488,exact_symbol
CKS2,5436,exact_symbol
CLASP1,1250,exact_symbol
CLASP2,11050,exact_symbol
CLASRP,2980,exact_symbol
CLBA1,7924,exact_symbol
CLCA1,369,exact_symbol
CLCA2,7582,exact_symbol
CLCC1,5217,exact_symbol
CLCF1,13912,exact_symbol
CLCN1,16645,exact_symbol
CLCN2,4337,exact_symbol
CLCN3,3678,exact_symbol
CLCN4,1227,exact_symbol
CLCN5,13046,exact_symbol
CLCN6,276,exact_symbol
CLCN7,2787,exact_symbol
CLDN1,10983,exact_symbol
CLDN10,6978,exact_symbol
CLDN11,328,exact_symbol
CLDN12,10084,exact_symbol
CLDN14,10335,exact_symbol
CLDN15,3305,exact_symbol
CLDN16,4241,exact_symbol
CLDN17,9972,exact_symbol
CLDN18,972,exact_symbol
CLDN19,11205,exact_symbol
CLDN2,11589,exact_symbol
CLDN20,13019,exact_symbol
CLDN23,42796,exact_symbol
CLDN25,29000,exact_symbol
CLDN3,11560,exact_symbol
CLDN5,15678,exact_symbol
CLDN6,15819,exact_symbol
CLDN7,15141,exact_symbol
CLDN8,9973,exact_symbol
CLDN9,22803,exact_symbol
CLDND1,1508,exact_symbol
CLDND2,10478,exact_symbol
CLEC11A,3114,exact_symbol
CLEC12B,44673,exact_symbol
CLEC14A,14098,exact_symbol
CLEC16A,552,exact_symbol
CLEC1A,9281,exact_symbol
CLEC1B,11664,exact_symbol
CLEC2L,34289,exact_symbol
CLEC3A,11884,exact_symbol
CLEC3B,11148,exact_symbol
CLEC4A,3945,exact_symbol
CLEC4D,11888,exact_symbol
CLEC4E,11886,exact_symbol
CLEC4G,15296,exact_symbol
CLEC5A,45441,exact_symbol
CLEC6A,20360,exact_symbol
CLEC9A,17643,exact_symbol
CLGN,9628,exact_symbol
CLHC1,10891,exact_symbol
CLIC1,22695,exact_symbol
CLIC3,12631,exact_symbol
CLIC4,12616,exact_symbol
CLIC6,10322,exact_symbol
CLINT1,4161,exact_symbol
CLIP1,6345,exact_symbol
CLIP2,3347,exact_symbol
CLIP3,3067,exact_symbol
CLIP4,4402,exact_symbol
CLK1,334,exact_symbol
CLK2,14100,exact_symbol
CLK3,14679,exact_symbol
CLK4,4153,exact_symbol
CLMN,11731,exact_symbol
CLMP,11807,exact_symbol
CLN3,16781,exact_symbol
CLN5,2707,exact_symbol
CLN6,6092,exact_symbol
CLN8,15256,exact_symbol
CLNK,3690,exact_symbol
CLNS1A,1253,exact_symbol
CLOCK,6974,exact_symbol
CLP1,13313,exact_symbol
CLPB,10691,exact_symbol
CLPP,5687,exact_symbol
CLPS,7462,exact_symbol
CLPSL2,17246,exact_symbol
CLPTM1,2978,exact_symbol
CLPTM1L,666,exact_symbol
CLPX,11962,exact_symbol
CLRN1,11094,exact_symbol
CLRN2,39569,exact_symbol
CLRN3,14932,exact_symbol
CLSPN,1985,exact_symbol
CLSTN1,13112,exact_symbol
CLSTN2,10201,exact_symbol
CLSTN3,7785,exact_symbol
CLTA,5300,exact_symbol
CLTB,13899,exact_symbol
CLTC,8093,exact_symbol
CLTRN,8910,exact_symbol
CLU,5109,exact_symbol
CLUAP1,2805,exact_symbol
CLUH,6576,exact_symbol
CLVS1,14255,exact_symbol
CLVS2,8834,exact_symbol
CLYBL,5621,exact_symbol
CMA1,1949,exact_symbol
CMAS,3942,exact_symbol
CMBL,11300,exact_symbol
CMC1,16437,exact_symbol
CMC2,2762,exact_symbol
CMC4,15332,exact_symbol
CMIP,9687,exact_symbol
CMKLR1,13738,exact_symbol
CMPK1,10715,exact_symbol
CMPK2,6889,exact_symbol
CMSS1,15706,exact_symbol
CMTM3,8035,exact_symbol
CMTM4,15585,exact_symbol
CMTM5,11760,exact_symbol
CMTM6,1923,exact_symbol
CMTM7,9669,exact_symbol
CMTM8,12793,exact_symbol
CMTR1,7432,exact_symbol
CMTR2,14974,exact_symbol
CMYA5,11326,exact_symbol
CNBD2,9249,exact_symbol
CNBP,12661,exact_symbol
CNDP1,9322,exact_symbol
CNDP2,6747,exact_symbol
CNEP1R1,20253,exact_symbol
CNFN,3106,exact_symbol
CNGA1,17799,exact_symbol
CNGA2,15629,exact_symbol
CNGA3,8534,exact_symbol
CNGA4,6557,exact_symbol
CNGB1,1124,exact_symbol
CNGB3,12790,exact_symbol
CNIH1,2333,exact_symbol
CNIH2,13782,exact_symbol
CNIH3,8467,exact_symbol
CNIH4,8463,exact_symbol
CNKSR1,8271,exact_symbol
CNKSR2,9278,exact_symbol
CNKSR3,9678,exact_symbol
CNMD,7219,exact_symbol
CNN1,6221,exact_symbol
CNN2,893,exact_symbol
CNN3,4723,exact_symbol
CNNM1,4987,exact_symbol
CNNM2,9147,exact_symbol
CNNM3,12435,exact_symbol
CNNM4,10190,exact_symbol
CNOT1,5611,exact_symbol
CNOT10,15393,exact_symbol
CNOT11,10219,exact_symbol
CNOT2,3909,exact_symbol
CNOT3,1760,exact_symbol
CNOT4,1505,exact_symbol
CNOT6,4163,exact_symbol
CNOT6L,7735,exact_symbol
CNOT7,17908,exact_symbol
CNOT8,9881,exact_symbol
CNOT9,8586,exact_symbol
CNP,13594,exact_symbol
CNPPD1,4465,exact_symbol
CNPY2,45173,exact_symbol
CNPY3,7424,exact_symbol
CNPY4,12008,exact_symbol
CNR1,4809,exact_symbol
CNR2,16849,exact_symbol
CNRIP1,4970,exact_symbol
CNST,10852,exact_symbol
CNTD1,14118,exact_symbol
CNTF,37504,exact_symbol
CNTFR,5309,exact_symbol
CNTLN,604,exact_symbol
CNTN1,377,exact_symbol
CNTN2,15683,exact_symbol
CNTN3,4230,exact_symbol
CNTN4,8592,exact_symbol
CNTN5,9279,exact_symbol
CNTN6,6841,exact_symbol
CNTNAP1,3586,exact_symbol
CNTNAP2,13713,exact_symbol
CNTNAP4,9595,exact_symbol
CNTRL,4896,exact_symbol
CNTROB,12738,exact_symbol
COA3,15652,exact_symbol
COA4,15148,exact_symbol
COA5,15523,exact_symbol
COA7,10718,exact_symbol
COA8,44425,stable_id
COASY,1033,exact_symbol
COBL,3256,exact_symbol
COBLL1,1567,exact_symbol
COCH,2320,exact_symbol
COG1,11918,exact_symbol
COG2,7151,exact_symbol
COG3,7229,exact_symbol
COG4,2753,exact_symbol
COG5,11392,exact_symbol
COG6,6714,exact_symbol
COG7,12366,exact_symbol
COG8,22516,exact_symbol
COIL,5131,exact_symbol
COL11A1,820,exact_symbol
COL11A2,19855,exact_symbol
COL12A1,3958,exact_symbol
COL13A1,17470,exact_symbol
COL14A1,16619,exact_symbol
COL15A1,19874,exact_symbol
COL16A1,1632,exact_symbol
COL17A1,940,exact_symbol
COL18A1,15366,exact_symbol
COL19A1,1565,exact_symbol
COL1A1,3591,exact_symbol
COL1A2,11423,exact_symbol
COL20A1,2469,exact_symbol
COL23A1,685,exact_symbol
COL25A1,16762,exact_symbol
COL26A1,10567,exact_symbol
COL27A1,17242,exact_symbol
COL28A1,23219,exact_symbol
COL2A1,7796,exact_symbol
COL3A1,12394,exact_symbol
COL4A1,16491,exact_symbol
COL4A2,6977,exact_symbol
COL4A3,12505,exact_symbol
COL4A4,1522,exact_symbol
COL4A5,16671,exact_symbol
COL4A6,17499,exact_symbol
COL5A1,6302,exact_symbol
COL5A2,19862,exact_symbol
COL5A3,1499,exact_symbol
COL6A1,8202,exact_symbol
COL6A2,8206,exact_symbol
COL6A3,10989,exact_symbol
COL6A5,13381,exact_symbol
COL6A6,20458,exact_symbol
COL8A1,8623,exact_symbol
COL8A2,13159,exact_symbol
COL9A1,4035,exact_symbol
COL9A2,651,exact_symbol
COLEC10,15745,exact_symbol
COLEC11,4770,exact_symbol
COLEC12,10202,exact_symbol
COLGALT1,6248,exact_symbol
COLGALT2,17894,exact_symbol
COLQ,20479,exact_symbol
COMMD1,13467,exact_symbol
COMMD10,8748,exact_symbol
COMMD2,4319,exact_symbol
COMMD3,9099,exact_symbol
COMMD4,7951,exact_symbol
COMMD5,12876,exact_symbol
COMMD6,16695,exact_symbol
COMMD7,9242,exact_symbol
COMMD8,12501,exact_symbol
COMMD9,3780,exact_symbol
COMP,3159,exact_symbol
COMT,1994,exact_symbol
COMTD1,11653,exact_symbol
COP1,8344,exact_symbol
COPA,5246,exact_symbol
COPB1,6102,exact_symbol
COPB2,15758,exact_symbol
COPE,3161,exact_symbol
COPG1,15124,exact_symbol
COPG2,10249,exact_symbol
COPS2,11797,exact_symbol
COPS3,8061,exact_symbol
COPS4,7708,exact_symbol
COPS5,5127,exact_symbol
COPS6,12288,exact_symbol
COPS7A,3919,exact_symbol
COPS7B,8577,exact_symbol
COPS8,17833,exact_symbol
COPZ1,3901,exact_symbol
COPZ2,89,exact_symbol
COQ10A,7092,exact_symbol
COQ10B,4441,exact_symbol
COQ2,13453,exact_symbol
COQ3,6585,exact_symbol
COQ4,12034,exact_symbol
COQ5,3819,exact_symbol
COQ6,4954,exact_symbol
COQ7,12049,exact_symbol
COQ8A,10909,exact_symbol
COQ8B,5426,exact_symbol
COQ9,1780,exact_symbol
CORIN,8675,exact_symbol
CORO1A,2714,exact_symbol
CORO1B,13372,exact_symbol
CORO1C,3821,exact_symbol
CORO2A,3362,exact_symbol
CORO2B,2844,exact_symbol
CORO6,12124,exact_symbol
CORO7,48399,exact_symbol
CORT,37028,exact_symbol
COTL1,2774,exact_symbol
COX10,150,exact_symbol
COX11,11809,exact_symbol
COX14,14507,exact_symbol
COX15,353,exact_symbol
COX16,6817,exact_symbol
COX17,7682,exact_symbol
COX18,11081,exact_symbol
COX19,36476,exact_symbol
COX20,19679,exact_symbol
COX4I1,6411,exact_symbol
COX4I2,6393,exact_symbol
COX5A,14557,exact_symbol
COX6A1,3950,exact_symbol
COX6A2,10038,exact_symbol
COX6B1,5813,exact_symbol
COX6B2,10501,exact_symbol
COX6C,11481,exact_symbol
COX7A1,10603,exact_symbol
COX7A2,4095,exact_symbol
COX7A2L,4504,exact_symbol
COX7B2,12853,exact_symbol
COX7C,5894,exact_symbol
COX8A,14077,exact_symbol
CP,621,exact_symbol
CPA1,1941,exact_symbol
CPA2,10235,exact_symbol
CPA3,11128,exact_symbol
CPA4,6028,exact_symbol
CPA5,10237,exact_symbol
CPA6,11522,exact_symbol
CPB1,9609,exact_symbol
CPB2,1502,exact_symbol
CPD,3554,exact_symbol
CPE,3671,exact_symbol
CPEB1,23056,exact_symbol
CPEB2,7472,exact_symbol
CPEB3,3463,exact_symbol
CPEB4,4224,exact_symbol
CPED1,3248,exact_symbol
CPLANE1,17517,exact_symbol
CPLANE2,6680,exact_symbol
CPLX1,12495,exact_symbol
CPLX2,8776,exact_symbol
CPLX3,22619,exact_symbol
CPLX4,11898,exact_symbol
CPM,7132,exact_symbol
CPN1,5001,exact_symbol
CPN2,14563,exact_symbol
CPNE2,8028,exact_symbol
CPNE3,1666,exact_symbol
CPNE4,17105,exact_symbol
CPNE5,5580,exact_symbol
CPNE6,2398,exact_symbol
CPNE7,14564,exact_symbol
CPNE8,7769,exact_symbol
CPNE9,8579,exact_symbol
CPOX,1507,exact_symbol
CPPED1,2812,exact_symbol
CPQ,2900,exact_symbol
CPS1,412,exact_symbol
CPSF1,1166,exact_symbol
CPSF2,11725,exact_symbol
CPSF3,4879,exact_symbol
CPSF4,10558,exact_symbol
CPSF6,3911,exact_symbol
CPSF7,9226,exact_symbol
CPT1A,3746,exact_symbol
CPT1B,20285,exact_symbol
CPT1C,12536,exact_symbol
CPT2,10076,exact_symbol
CPTP,25855,exact_symbol
CPVL,3252,exact_symbol
CPXM1,1796,exact_symbol
CPXM2,5210,exact_symbol
CPZ,3684,exact_symbol
CRABP1,11856,exact_symbol
CRABP2,8363,exact_symbol
CRACD,3654,stable_id
CRACDL,17281,stable_id
CRACR2A,6205,exact_symbol
CRACR2B,14365,exact_symbol
CRADD,12589,exact_symbol
CRAMP1,189,exact_symbol
CRAT,2024,exact_symbol
CRB1,6900,exact_symbol
CRB2,9061,exact_symbol
CRB3,6289,exact_symbol
CRBN,4236,exact_symbol
CRCP,36911,exact_symbol
CREB1,4793,exact_symbol
CREB3,3395,exact_symbol
CREB3L1,10127,exact_symbol
CREB3L2,15199,exact_symbol
CREB3L3,815,exact_symbol
CREB3L4,8434,exact_symbol
CREB5,8867,exact_symbol
CREBBP,92,exact_symbol
CREBL2,3872,exact_symbol
CREBRF,11366,exact_symbol
CREBZF,7488,exact_symbol
CREG1,8329,exact_symbol
CREG2,13984,exact_symbol
CRELD1,11112,exact_symbol
CRELD2,15691,exact_symbol
CREM,2044,exact_symbol
CRH,8993,exact_symbol
CRHBP,8733,exact_symbol
CRHR1,5008,exact_symbol
CRHR2,3262,exact_symbol
CRIM1,9347,exact_symbol
CRIP1,22386,exact_symbol
CRIP2,15352,exact_symbol
CRIP3,8816,exact_symbol
CRIPT,4972,exact_symbol
CRISP1,5592,exact_symbol
CRISP2,5533,exact_symbol
CRISPLD1,5126,exact_symbol
CRISPLD2,2776,exact_symbol
CRK,12051,exact_symbol
CRKL,2138,exact_symbol
CRLF1,116,exact_symbol
CRLF3,14087,exact_symbol
CRLS1,1784,exact_symbol
CRMP1,1207,exact_symbol
CRNKL1,2505,exact_symbol
CRNN,8421,exact_symbol
CROCC,787,exact_symbol
CROCC2,27429,exact_symbol
CROT,98,exact_symbol
CRP,6644,exact_symbol
CRPPA,23195,stable_id
CRTAC1,2039,exact_symbol
CRTAM,3722,exact_symbol
CRTAP,12787,exact_symbol
CRTC1,3158,exact_symbol
CRTC2,10528,exact_symbol
CRTC3,8001,exact_symbol
CRX,3096,exact_symbol
CRY1,218,exact_symbol
CRY2,5184,exact_symbol
CRYAA,10449,exact_symbol
CRYAB,3710,exact_symbol
CRYBA1,3503,exact_symbol
CRYBA2,11029,exact_symbol
CRYBA4,17143,exact_symbol
CRYBB1,2196,exact_symbol
CRYBB2,38376,exact_symbol
CRYBB3,2171,exact_symbol
CRYBG1,4040,exact_symbol
CRYBG2,14021,exact_symbol
CRYBG3,1487,exact_symbol
CRYGA,12401,exact_symbol
CRYGB,15211,exact_symbol
CRYGC,10962,exact_symbol
CRYGN,5912,exact_symbol
CRYGS,22383,exact_symbol
CRYL1,11608,exact_symbol
CRYM,2799,exact_symbol
CRYZ,4624,exact_symbol
CRYZL1,20339,exact_symbol
CSAD,7857,exact_symbol
CSDC2,13293,exact_symbol
CSDE1,231,exact_symbol
CSE1L,5481,exact_symbol
CSF1,15744,exact_symbol
CSF1R,15300,exact_symbol
CSF2,11350,exact_symbol
CSF3,3510,exact_symbol
CSF3R,4915,exact_symbol
CSGALNACT1,8968,exact_symbol
CSGALNACT2,12686,exact_symbol
CSK,2845,exact_symbol
CSMD1,15429,exact_symbol
CSMD2,5213,exact_symbol
CSMD3,11449,exact_symbol
CSNK1A1,4216,exact_symbol
CSNK1D,8137,exact_symbol
CSNK1E,22793,exact_symbol
CSNK1G1,12526,exact_symbol
CSNK1G2,6745,exact_symbol
CSNK1G3,9387,exact_symbol
CSNK2A2,1130,exact_symbol
CSNK2B,19935,exact_symbol
CSPG4,13548,exact_symbol
CSPG5,4306,exact_symbol
CSPP1,2887,exact_symbol
CSRNP1,8600,exact_symbol
CSRNP2,3830,exact_symbol
CSRNP3,14541,exact_symbol
CSRP1,10311,exact_symbol
CSRP2,13850,exact_symbol
CSRP3,6112,exact_symbol
CST11,5729,exact_symbol
CST6,13878,exact_symbol
CST7,1402,exact_symbol
CST8,5720,exact_symbol
CSTB,10454,exact_symbol
CSTF1,2445,exact_symbol
CSTF2,2571,exact_symbol
CSTF2T,14350,exact_symbol
CSTF3,14024,exact_symbol
CSTL1,5726,exact_symbol
CTBP1,10383,exact_symbol
CTBS,4675,exact_symbol
CTC1,14599,exact_symbol
CTCF,2735,exact_symbol
CTCFL,5449,exact_symbol
CTDNEP1,13977,exact_symbol
CTDP1,807,exact_symbol
CTDSP1,8585,exact_symbol
CTDSP2,13859,exact_symbol
CTDSPL,8605,exact_symbol
CTDSPL2,7533,exact_symbol
CTF1,9293,exact_symbol
CTH,4618,exact_symbol
CTHRC1,11486,exact_symbol
CTIF,6826,exact_symbol
CTLA4,11067,exact_symbol
CTNNA1,602,exact_symbol
CTNNA2,956,exact_symbol
CTNNA3,15455,exact_symbol
CTNNAL1,4889,exact_symbol
CTNNB1,12272,exact_symbol
CTNNBIP1,14527,exact_symbol
CTNNBL1,6661,exact_symbol
CTNND1,17816,exact_symbol
CTNND2,12695,exact_symbol
CTNS,568,exact_symbol
CTPS2,615,exact_symbol
CTR9,17879,exact_symbol
CTRL,8068,exact_symbol
CTSA,888,exact_symbol
CTSB,11431,exact_symbol
