training_study,gene,train_weight_times_effect,test_weight_times_effect,train_effect_log1pTPM,test_effect_log1pTPM
GSE298393,CSF2,0.0,0.0,0.0,0.05957368264595667
GSE298393,CSF3,0.000789507293648843,-0.006229231146558441,0.0895338598638773,-0.7064242636164029
GSE298393,CSF3R,0.0,0.0,0.0,0.2753017954528332
GSE298393,CSGALNACT1,0.001088775996174834,0.0015764088559586792,-0.1484914794564247,-0.21499673401316008
GSE298393,CSGALNACT2,-0.00013164595456631667,-1.2293604451966396e-05,0.07942406336466457,0.0074169238408403615
GSE298393,CSK,0.00226300144739657,-0.001378394149097568,0.13165616989135742,-0.0801917711893716
GSE298393,CSMD1,0.0037997586825006305,-0.011909856032763696,0.07295557468508682,-0.22866988771905503
GSE298393,CSMD2,0.0021719447143040784,0.002669168178493452,-0.04369945777580142,-0.053703577878574535
GSE298393,CSMD3,0.00048214912816581495,0.000793146708043072,-0.0071377937371532125,-0.011741839349269869
GSE298393,CSNK1A1,0.0006115191538731221,-0.0008644819579304217,0.17847895622253415,-0.25230908393859863
GSE298393,CSNK1D,0.000625425760596966,-0.0003219300081902913,0.12719953060150146,-0.0654743512471514
GSE298393,CSNK1E,-1.1370727724951783e-05,-1.760173832447522e-05,0.08454068501790335,0.13086787859598736
GSE298393,CSNK1G1,0.0010444228473312916,-0.00144975753680886,0.28565453489621495,-0.3965154687563579
GSE298393,CSNK1G2,-3.450440549218641e-05,-3.712401621655923e-06,0.020694375038146973,0.00222655137379979
GSE298393,CSNK1G3,-0.0001912396126468327,0.0007043129436633833,0.07687568664550781,-0.28312408924102783
GSE298393,CSNK2A2,0.0009781346036093455,-0.002465052489036684,-0.045346538225809585,0.11428038279215524
GSE298393,CSNK2B,0.0002534374170107975,-0.001001358378301348,-0.01770925521850586,0.06997116406758597
GSE298393,CSPG4,0.0020748764009728754,0.002532110195606524,-0.4106079339981079,-0.5010922749837241
GSE298393,CSPG5,0.0007127159292531825,-0.0012254436575529818,0.07766700660188991,-0.1335406390329202
GSE298393,CSPP1,0.0018752501569790055,0.004098069752042554,-0.16016580661137916,-0.3500176469484966
GSE298393,CSRNP1,0.0006467061922922848,-0.0002458976458079157,0.28538678089777636,-0.10851285854975391
GSE298393,CSRNP2,0.0021536224280569146,-0.004227130234225093,0.33058734734853124,-0.6488768657048545
GSE298393,CSRNP3,0.0022193687988351918,0.006337038238129669,-0.24108463525772084,-0.6883770525455475
GSE298393,CSRP1,0.0005899540196877825,0.0003225086871312642,-0.19595317045847563,-0.10712122917175293
GSE298393,CSRP2,0.0017153504020577814,-0.0035317132899917764,0.29002137978871634,-0.5971213579177856
GSE298393,CSRP3,0.0009705470640199447,0.0007725229923113536,-0.12930957476297955,-0.10292609532674124
GSE298393,CST11,0.0,0.0,0.0,0.0
GSE298393,CST6,0.0033887148847708774,0.0010036736767677665,0.8362378279368083,0.24767793218294787
GSE298393,CST7,-7.839547752387503e-07,5.0297967799480966e-05,0.0016964102784792594,-0.10884044878184795
GSE298393,CST8,0.0,0.0,0.0,0.0
GSE298393,CSTB,-1.5796870252487957e-05,0.00019436584338844562,0.016685167948404356,-0.2052955230077114
GSE298393,CSTF1,0.0010548037193854577,7.302169194487984e-05,0.12112398942311618,0.008385141690572251
GSE298393,CSTF2,0.0014111075732491285,0.0005276330141206693,0.17463773488998413,0.06529951095581055
GSE298393,CSTF2T,0.0011554294613694254,0.0001617983591015907,-0.14911743005116795,-0.020881374677022446
GSE298393,CSTF3,0.003925790316483073,-0.0013852985730810471,0.6348653237024942,-0.22402572631835935
GSE298393,CSTL1,0.0,0.0,0.0,0.0
GSE298393,CTBP1,0.0008567329192951147,0.00044780199359143445,0.10906585057576468,0.057007153828939394
GSE298393,CTBS,0.0005563735333203797,-0.001194806933051708,0.15539948145548488,-0.3337189257144928
GSE298393,CTC1,9.65569061688773e-05,-0.00011457119357372047,0.04453221956888842,-0.05284044146537781
GSE298393,CTCF,-9.762080673669689e-05,-0.00030449429095818413,0.04675050576527884,0.14582200845082616
GSE298393,CTCFL,0.00042704180797971354,-0.002700511150541394,0.005808745200435321,-0.03673312750955423
GSE298393,CTDNEP1,0.00030972020710308136,-0.0008334571359219055,-0.019319375356038115,0.0519884427388515
GSE298393,CTDP1,0.00012481375993057023,2.4871982622287038e-05,0.07501002152760838,0.014947454134623062
GSE298393,CTDSP1,0.00496331361687187,-9.696754828944902e-05,-0.2696918646494546,0.0052689313888549805
GSE298393,CTDSP2,-0.00013939255411315216,0.0009689691904476314,0.03410879770914699,-0.2371028661727905
GSE298393,CTDSPL,0.0027336087831116964,-0.0010688081093704082,0.22129360834757517,-0.08652313550313284
GSE298393,CTDSPL2,0.0010739367404065188,-8.899144435530605e-05,0.4407554070154824,-0.03652306397755911
GSE298393,CTF1,0.0023673642839781455,-0.004065417451303244,0.23857120672861762,-0.40969256560007716
GSE298393,CTH,0.0032653802040226456,-0.0009120352283445105,0.2744140873352687,-0.07664507627487183
GSE298393,CTHRC1,0.0001380088413829152,0.0012484584047661419,-0.049395362536112764,-0.4468413392702737
GSE298393,CTIF,-7.578414150377555e-05,0.0010003150480130335,0.022031784057617188,-0.29080919424692775
GSE298393,CTLA4,6.650109033541679e-06,-0.00012872185512642983,0.005760786744455501,-0.11150781934460004
GSE298393,CTNNA1,0.0011980716527393114,-0.0007271963150698984,0.17410993576049805,-0.10567990938822457
GSE298393,CTNNA2,0.0014698294128091885,0.000387276801762071,0.3197587728500366,0.08425137897332502
GSE298393,CTNNA3,0.0015877068163667545,-0.004061809558306217,0.24855403105417892,-0.6358725229899089
GSE298393,CTNNAL1,0.0008016819419886243,-0.002696204970641272,0.19269728660583496,-0.6480766932169595
GSE298393,CTNNB1,0.0014444136601523703,-0.00015482703380912232,0.2557694911956787,-0.027415990829467773
GSE298393,CTNNBIP1,0.004132754305550947,-0.00581108068323842,0.41446471214294434,-0.5827803214391074
GSE298393,CTNNBL1,0.002549788933872802,-0.00025201151068556817,0.1496207714080806,-0.014787952105204116
GSE298393,CTNND1,0.0007206140923112289,-0.0007516246057424238,0.18966412544250488,-0.19782602787017822
GSE298393,CTNND2,0.00012810343447405606,0.001791906858906631,-0.002870273155470689,-0.040149291666845485
GSE298393,CTNS,0.00018267276399986423,7.051839153149922e-06,-0.05059222380320216,-0.0019530455271405958
GSE298393,CTPS2,0.00031259674695180385,-0.0009771163834794785,0.06882941722869873,-0.21514731645584106
GSE298393,CTR9,0.001004088045760596,-0.0015418038688940312,0.20309146245320653,-0.3118523359298706
GSE298393,CTRL,7.946719037734098e-05,-0.0008148493099985621,-0.02035326262315107,0.20870049546162286
GSE298393,CTSA,0.0004956180476538442,0.00134808108961845,-0.08462468783060739,-0.230179150899251
GSE298393,CTSB,0.0002559240936649086,-0.0004805168882342723,-0.05907289187113384,0.11091383298238089
GSE298393,CTSC,0.0019009454277233388,0.0006277430583853929,-0.4399690628051758,-0.14528956015904737
GSE298393,CTSD,0.0019307524139087191,-0.002410613181820964,-0.21378715833028125,0.2669208844502764
GSE298393,CTSE,-3.065944210210278e-06,0.0001714118138300754,0.00014881292978922512,-0.008319882055123648
GSE298393,CTSF,-1.3842197949015298e-06,-3.311558051380464e-05,-0.025746504465738784,-0.6159501870473223
GSE298393,CTSG,0.0,-0.0,0.0,-0.008275716875990232
GSE298393,CTSH,-1.1682690982776547e-05,0.00025046301968316556,-0.03672075271606445,0.7872493267059326
GSE298393,CTSK,0.0035005888158513884,0.0005266084275046288,-0.7195320129394531,-0.1082422534624734
GSE298393,CTSO,0.000440171058054042,0.00031509063580697843,-0.06617671251296997,-0.04737172524134303
GSE298393,CTSS,5.4401816419222534e-05,0.00014803355803368794,-0.029642750819524166,-0.0806613117456436
GSE298393,CTSW,0.0004069565392532403,-0.000668561256197799,-0.056949164097507804,0.09355791347722213
GSE298393,CTSZ,0.0023375425927094316,0.0013305933543172302,-0.17739534378051755,-0.10097829500834177
GSE298393,CTTN,-2.8730085223719077e-05,-0.00010230304688712463,0.040160099665323745,0.14300342400868704
GSE298393,CTTNBP2,4.25174407765027e-06,0.00032734614172875813,-0.0014004458983739587,-0.10782176752885181
GSE298393,CTTNBP2NL,-2.6208491596124407e-05,0.0008153442702567223,0.01407463351885485,-0.43786082665125536
GSE298393,CTU1,-0.00019348064342828352,0.0010671878077108687,0.04894373814264941,-0.2699606517950695
GSE298393,CTU2,0.0011666390878957331,0.00024201197191998615,0.23368024826049802,0.04847550392150879
GSE298393,CTXN1,0.0001899517787432469,-0.00134115500467388,0.07717812061309814,-0.544916311899821
GSE298393,CTXN2,0.0,-0.0,0.0,-0.002802209618190924
GSE298393,CTXN3,0.0023742947042015524,-0.008952374611785736,0.4880383412043255,-1.8401683866977692
GSE298393,CUBN,0.001091440514642549,-0.004849932817821911,0.02602603534857431,-0.11564947540561357
GSE298393,CUEDC1,0.002807356092945999,-0.0033794896755363654,0.31839915116628026,-0.38328826427459717
GSE298393,CUEDC2,0.0005873993999204979,-0.0029920091493675165,-0.040866851806640625,0.2081615924835205
GSE298393,CUL1,0.0013255111113285153,-0.002146325982855239,0.16744800408681249,-0.27113918463389064
GSE298393,CUL2,0.0016107959819221468,-0.0016030607915146194,0.3486262957255044,-0.3469521601994834
GSE298393,CUL3,0.00028081251582462674,-0.0002935440496691648,0.07765301068623831,-0.08117365837097168
GSE298393,CUL4A,0.0011997633093117918,-0.0013023976141381078,0.22622446219126413,-0.24557693799336722
GSE298393,CUL4B,0.001236510613302271,-0.0007960867414068658,0.25758216778437326,-0.16583581765492772
GSE298393,CUL5,-6.247612345781904e-05,0.0002195989895228497,0.029940843582153324,-0.10523986816406251
GSE298393,CUL7,0.00104414503500978,-0.001973973601713753,0.11965608596801758,-0.22621182600657175
GSE298393,CUL9,0.0005077158091141768,-0.0003657945030159602,-0.08168961604436253,0.05885499715805054
GSE298393,CUTA,-7.217973377896926e-05,-0.00029441679793217946,0.022760629653930664,0.09283924102783203
GSE298393,CUTC,0.0016538949743352695,0.0020050032582339845,0.23911364873250296,0.28987550735473633
GSE298393,CUX1,1.172420674481942e-06,-1.7641984928144854e-05,0.010164419809977066,-0.15294897556304932
GSE298393,CUX2,0.001623238364326839,-0.006556816087099087,0.0434108111076057,-0.17535114428028464
GSE298393,CUZD1,5.0163901543060716e-06,0.0012054516215752559,-0.002285213520129503,-0.5491427617768446
GSE298393,CWC15,9.023509016468832e-05,2.948490819991594e-05,0.08593853314717581,0.028080979983012178
GSE298393,CWC25,2.579231694581095e-05,-1.9228878173189382e-05,0.059853871663411606,-0.04462269941965724
GSE298393,CWC27,0.0008057562513046772,-0.0009489698095329485,0.18542877833048488,-0.21838653087615967
GSE298393,CWF19L1,0.003963049162819665,9.667973944097323e-05,0.3518574436505637,0.008583664894104004
GSE298393,CWF19L2,0.0013915194349478318,-0.002472377718768084,-0.10127572218577052,0.17994131644566846
GSE298393,CWH43,0.0,0.0,0.0,0.0
GSE298393,CX3CL1,0.002634532654483821,0.0008605467797218815,0.14782837902506193,0.048286831937730305
GSE298393,CX3CR1,0.000914907432406952,0.00034428772768714506,-0.4733501672744751,-0.17812583843866991
GSE298393,CXCL10,0.0014056865613808422,0.0008498982122153479,-0.0277239295343558,-0.01676228456199169
GSE298393,CXCL12,0.003223736445188303,0.002116597331087168,0.25155218442281146,0.1651607354482012
GSE298393,CXCL14,0.0009386263295173956,5.033415653900998e-05,-0.051850767806172364,-0.0027805150796969737
GSE298393,CXCL17,0.0,0.0,0.0,0.0
GSE298393,CXCL6,0.0003168143586952468,-0.005914080200390548,0.026772038390239082,-0.4997626459226012
GSE298393,CXCL9,0.0002690655907108362,-0.0,-0.004816973892350991,0.0
GSE298393,CXCR1,1.5771553719329317e-06,-0.0034181325487827167,-3.130175173282623e-05,0.06783956630776326
GSE298393,CXCR2,0.0,0.0,0.0,0.04677988542243838
GSE298393,CXCR3,0.0010774650750700137,0.004066544716048015,0.013125061988830566,0.04953631696601709
GSE298393,CXCR4,2.768364822458935e-06,1.1126415047698446e-05,0.012541399647792162,0.0504055016984542
GSE298393,CXCR5,0.00041231177387062313,-0.0,-0.48203127582867933,0.0
GSE298393,CXCR6,0.000768045327457288,0.0009768372825615715,-0.05106617820759615,-0.06494844115028778
GSE298393,CXXC1,0.00043076971405233626,0.0007030483335785763,0.1404498020807905,0.2292245626449585
GSE298393,CXXC4,0.00016514805152850878,-0.0024016015838711044,0.015626138697067915,-0.22723707060019177
GSE298393,CXXC5,0.0023364592260778495,0.0028796705687386724,-0.08906682332356741,-0.10977427164713481
GSE298393,CYB561,0.001436672643796747,-0.002120263746847379,0.16877914468447353,-0.24908687671025587
GSE298393,CYB561A3,0.002015558429474421,0.005982733176839719,-0.10235138734181737,-0.3038071393966675
GSE298393,CYB561D1,0.002939990404244755,-0.001156721097734949,0.27316105365753174,-0.10747353235880519
GSE298393,CYB561D2,0.0028362769848618765,0.0007570820500107352,0.18572636445363377,0.04957558711369847
GSE298393,CYB5A,0.00340205160676305,-0.003050494111956768,0.47799464066823294,-0.4286001523335776
GSE298393,CYB5B,0.0036044410389805023,0.0030924958527625518,0.29103946685791016,0.24970261255900095
GSE298393,CYB5D1,0.002743947166050974,-0.0020121256366729626,0.2692685127258301,-0.19745353857676193
GSE298393,CYB5D2,0.0025479816556606932,0.0006363304157442368,0.17063709100087499,0.04261473814646388
GSE298393,CYB5R1,0.004712442491749532,-0.00043618499115768023,0.4643739064534502,-0.04298257827758789
GSE298393,CYB5R2,4.753394799835153e-05,0.0009109906678652379,-0.015071213245391846,-0.2888406117757162
GSE298393,CYB5R3,0.0021156221946489386,-0.0016440995712826325,-0.07308777173360159,0.05679821968078613
GSE298393,CYB5R4,0.00293844142611999,-0.0019461506721661329,0.4595866203308105,-0.30438748995463033
GSE298393,CYB5RL,0.004019865250583655,-0.002408389359689637,0.49245222409566236,-0.2950389186541238
GSE298393,CYBA,0.0021272426545428337,0.005534540816117856,-0.3848734299341836,-1.0013421376546225
GSE298393,CYBB,0.0024854955493965746,0.0005041877831700695,0.11022913331786792,0.02236020192503929
GSE298393,CYBC1,-2.091025182863064e-05,1.6435325069399368e-05,0.04396259784698486,-0.0345543225606284
GSE298393,CYBRD1,0.0005042889946670925,0.003130935426384607,-0.05109516779581691,-0.31723014513651515
GSE298393,CYC1,0.0033839656034810013,0.00733419375703967,0.17792288462320993,0.3856188456217451
GSE298393,CYFIP1,0.00020099098191215303,-0.0004897567259076952,0.09701828161875392,-0.2364054123560586
GSE298393,CYFIP2,0.0002986983305245576,-0.001702737315581271,0.13040630022684718,-0.7433843811353049
GSE298393,CYGB,-1.3416108400364319e-06,2.9058585025579086e-05,-0.013069192568460952,0.2830718358357749
GSE298393,CYLD,-3.2750315594557225e-05,0.00019170616977094094,0.09982240200042723,-0.5843171278635655
GSE298393,CYP11A1,0.0019637152295611388,0.0005483890333134911,-0.16934416318933165,-0.04729121644049883
GSE298393,CYP17A1,0.00011507217466227505,6.497909560200349e-05,0.0027801692485809335,0.001569909354050953
GSE298393,CYP19A1,0.0015250804171903349,0.002350666875215318,0.30310988922913873,0.46719528237978625
GSE298393,CYP1A1,0.00021207937744339712,0.0006008526750327487,-0.013610619896401964,-0.03856092691421509
GSE298393,CYP1A2,0.0006314744427711005,0.0,0.0026506551851828894,0.0
GSE298393,CYP1B1,0.0006531213337308433,0.0022017346393515672,-0.14436594645182277,-0.48667144775390625
GSE298393,CYP20A1,0.003233424994107517,-0.0017602985599433048,0.25052867333094264,-0.13638951381047582
GSE298393,CYP21A2,0.0035528827065627673,0.00011011277942275165,-0.22163090823839104,-0.006868899799883366
GSE298393,CYP24A1,-6.80675737674223e-05,2.3890054285508892e-05,0.03498669248074294,-0.012279473710805183
GSE298393,CYP26A1,0.0015325054699874795,-0.0027657603750444143,-0.03195870822916428,0.05767687658468883
GSE298393,CYP26B1,0.0009181713060233211,-0.003355518221235285,0.12809390326340997,-0.4681277051568031
GSE298393,CYP26C1,3.796486180010316e-06,-3.834762678704546e-05,0.0002675705278913183,-0.0027026819686094923
GSE298393,CYP27A1,0.0005869962582787623,0.0008400069719101421,0.07732323805491115,0.11065157254536961
GSE298393,CYP27B1,0.00023648549787774084,4.047259185521049e-06,0.04264988408734401,0.0007299184799194337
GSE298393,CYP2C18,0.0,0.0,0.0,0.010370515286922455
GSE298393,CYP2E1,0.00032502561548495835,0.0008345451134790721,-0.047176992520689964,-0.12113300214211142
GSE298393,CYP2F1,0.0002450728248976899,0.0,0.01772419549524784,0.0
GSE298393,CYP2R1,0.0013833911581132333,-0.00029503286682584713,0.25997783740361524,-0.05544491608937574
GSE298393,CYP2S1,0.0002007999206018252,0.0,0.008234020012120405,0.0
GSE298393,CYP2U1,5.101225435241311e-05,0.0011129322295008656,-0.01710389057795203,-0.37315486868222547
GSE298393,CYP2W1,0.0006192003316032048,-0.0010438824779483702,-0.005274814863999684,0.00889257729674379
GSE298393,CYP39A1,-2.8724164099116028e-05,0.0005448378669693947,0.0097428560256958,-0.18480178837974867
GSE298393,CYP46A1,0.002274648734469247,-0.007042446839947229,0.2267194539308548,-0.7019368211428324
GSE298393,CYP4B1,0.00041371189754813405,0.0,0.020051843176285427,0.0
GSE298393,CYP4F22,0.0,0.0,0.0,0.0026420255502065024
GSE298393,CYP4V2,1.9640171201432932e-05,-5.459601808547468e-06,0.046903421481450436,-0.013038277626037598
GSE298393,CYP4X1,0.0002809379125356075,-0.0016722913114552843,-0.0050236526876688,0.029903442598879337
GSE298393,CYP51A1,0.003075631502157638,0.001487947060873863,0.3094963630040488,0.14972996711730957
GSE298393,CYP7A1,0.0010614155425428492,-0.0005595496127521204,0.005319846173127492,-0.002804479251305262
GSE298393,CYP7B1,0.00015358186567449226,0.00037147903179422564,-0.023547765022764608,-0.056956600397825234
GSE298393,CYP8B1,0.0028272598290131124,0.0009423447848538726,-0.020084215638538204,-0.006694204639643429
GSE298393,CYREN,0.00016343652257744444,0.0005481578492872747,0.03302534421285008,0.11076533794403076
GSE298393,CYRIA,0.00153646179725711,-0.0015041511916300187,0.20514047145843506,-0.20082652568817136
GSE298393,CYRIB,0.0027629720771882474,-0.0017926997388715204,0.4251081943511963,-0.27582303682962994
GSE298393,CYS1,0.0007271633481718928,-0.0032589652639733978,0.12023397286732984,-0.5388587613900502
GSE298393,CYSLTR1,0.0034776882065973166,0.0071848345961504,-0.2836320797602334,-0.5859782298405967
GSE298393,CYSRT1,0.001996780768501737,0.0010444205957524744,0.2502377132574717,0.13088738918304443
GSE298393,CYSTM1,0.0002594704289592449,0.0006201905465575681,0.13936901092529297,0.3331221342086792
GSE298393,CYTH1,0.0034097867275386124,0.0011929428758041978,0.45745201905568456,0.16004347801208496
GSE298393,CYTH2,0.0042257985578285,0.0010501407629732499,-0.21700831254323338,-0.05392809708913182
GSE298393,CYTH3,0.00016516642430815712,0.002019214926029768,-0.04392637809117628,-0.5370147029558818
GSE298393,CYTH4,0.00040229664875334245,-0.0005046147063642068,-0.06822302735721072,0.08557452075183392
GSE298393,CYTIP,0.003231772506051366,-0.0035848722834921683,0.4243756632010143,-0.47074246406555176
GSE298393,CYTL1,0.000671504632983784,8.41604589418329e-05,-0.09820654739936194,-0.012308341140548407
GSE298393,CYYR1,0.004837345147273216,-0.002252303954087994,0.7254638373851777,-0.3377813696861267
GSE298393,CZIB,0.0009919046019727289,-0.0001263720800776066,-0.0971747636795044,0.012380401293436538
GSE298393,D2HGDH,0.0034205742043025506,-0.0008148782988724429,0.37968385219573975,-0.09045151869455959
GSE298393,DAAM1,0.0027952797961810372,-0.004447994741927947,0.24921298027038574,-0.39656066894531256
GSE298393,DAAM2,0.002510369290209128,-0.0024608166445208393,0.20624943574269627,-0.2021782398223877
GSE298393,DAB1,0.00169263662400936,0.000999072036770614,-0.0421487217148145,-0.024878115393221382
GSE298393,DAB2,0.0022492757005282728,0.0013360552112025306,-0.4103500048319497,-0.24374524752298976
GSE298393,DAB2IP,0.0018194982264042874,0.0020159374276377743,-0.1832062005996704,-0.2029857635498047
GSE298393,DACH1,0.0013126141973928002,-0.00039782824622602126,0.051920935822029904,-0.015736242135365813
GSE298393,DACH2,0.0,-0.0,0.0,-0.01141484702626864
GSE298393,DACT1,0.0032479656806488496,0.0014426971731420681,-0.35814595222473145,-0.15908300876617432
GSE298393,DACT2,0.0,0.0,0.0,0.0
GSE298393,DACT3,0.0008900895062559813,0.0017192813387415249,-0.09361115097999573,-0.18081766366958618
GSE298393,DAD1,0.00014366508567133,0.0001278263011328871,0.09349640210469534,0.08318861325581839
GSE298393,DAG1,0.002190416770478701,0.0006072326377660457,0.24587321281433105,0.06816156705220511
GSE298393,DAGLA,0.0037505986472661464,-0.0057146568348772535,0.17952690521876002,-0.2735389073689778
GSE298393,DAGLB,0.002203812657482572,-0.001770948041610888,0.2798619270324707,-0.22489249706268313
GSE298393,DALRD3,0.001796783647203032,0.0008950089794462131,0.16098479429880808,0.08018930753072118
GSE298393,DAND5,0.0014966825935716266,0.0005088736427391284,0.06950756798808774,0.023632645606994632
GSE298393,DAO,2.440842810959105e-05,0.00011814469325429875,-0.009335819631814958,-0.04518838909765084
GSE298393,DAP,0.0018839654427503171,-0.0009155703473286573,-0.1796428759892783,0.08730292320251465
GSE298393,DAP3,0.001319203483115566,0.003759169572313142,0.0843060811360683,0.24023652076721191
GSE298393,DAPK1,0.0026499017741709466,-0.0007978825268086158,0.20626370112101267,-0.062105774879455566
GSE298393,DAPK2,0.001403513847234074,0.0035524001827615895,-0.1975691169500351,-0.5000624457995098
GSE298393,DAPK3,0.0008930734029993206,-0.00037969210949320215,-0.07467587788899799,0.03174861272176077
GSE298393,DAPL1,5.800626851527648e-05,1.429935980615817e-05,0.011931684489051506,0.002941327790419251
GSE298393,DAPP1,0.0018172801623748216,-0.000300330411241327,0.1418717900911967,-0.023446254432201385
GSE298393,DARS2,0.002746716125996984,-0.001282421020360499,0.287609338760376,-0.13428262869517038
GSE298393,DAW1,0.0,0.0,0.0,0.0
GSE298393,DAXX,0.000660965168521016,-0.0010383904777886296,-0.07580173015594482,0.11908614635467529
GSE298393,DAZAP1,0.0036559999994098015,0.001877173230556032,0.3045906225840249,0.15639205773671483
GSE298393,DAZAP2,0.0007744768776428596,-1.3410932929602747e-05,0.19494950771331784,-0.0033757686614990234
GSE298393,DAZL,3.7324257825340515e-05,0.00016195232748321913,-0.01292615383863449,-0.05608740324775378
GSE298393,DBF4,0.0006025683598313126,-0.0003325362550242339,0.16117025415102648,-0.08894418676694227
GSE298393,DBH,0.0040895772558979925,-0.005700043740144364,0.14696366588274637,-0.2048376326759656
GSE298393,DBN1,0.0010324419431087574,-0.0014444923462224749,0.19048364957173725,-0.2665061950683594
GSE298393,DBNDD1,0.0006292135863914545,0.000833665633715723,0.08758978048960397,0.11605056126912405
GSE298393,DBNDD2,0.0024703601981035145,-0.003193201826659061,-0.2873581250508628,0.3714407682418823
GSE298393,DBNL,-1.6216305419739336e-05,7.567232713082405e-06,0.06310002009073923,-0.02944521109263087
GSE298393,DBP,0.0001527518035460563,-0.0014279326424850862,-0.05157752831776951,0.48214970032374094
GSE298393,DBR1,0.0030964792986112924,-0.002207558984457449,0.29738305012385036,-0.21201195319493604
GSE298393,DBT,0.002666230369000852,-0.0014391031122880996,0.5431429942448933,-0.2931625048319497
GSE298393,DBX1,0.0,0.0,0.0,0.0
GSE298393,DBX2,0.0013685317719192062,-0.0003013595190405437,0.021695226275672518,-0.0047774286940693855
GSE298393,DCAF1,0.001542753842454632,3.1096490412762105e-05,0.21147767702738474,0.00426264603932669
GSE298393,DCAF10,0.0005622077522019153,-0.00040861773016874785,0.20435825983683253,-0.14852945009867335
GSE298393,DCAF11,0.0028693019496349925,0.0010780542177344988,0.332522988319397,0.12493554751078317
GSE298393,DCAF12,0.0012435708428655545,-0.0010613868121528997,0.2323058843612671,-0.19827290376027443
GSE298393,DCAF13,0.001684082535573705,-0.0007605435056268993,0.3448222875595093,-0.1557241678237915
GSE298393,DCAF15,0.0038494544231845113,-0.005006473472447612,-0.4313939412434893,0.5610567331314087
GSE298393,DCAF17,0.0009142626712166085,-0.0006054317783795704,0.23382333914438894,-0.15483961502710986
GSE298393,DCAF5,0.0017948954830181159,-0.0020403275789173544,0.2929304440816245,-0.33298544088999416
GSE298393,DCAF6,0.002582898842885925,-0.005334251958787731,0.23397302627563477,-0.48320555686950684
GSE298393,DCAF7,0.00018308718065259552,0.00024311628761995474,0.10714975992838527,0.1422811349232993
GSE298393,DCAF8,0.002042994682624932,-0.0006342946160421075,0.3110603094100952,-0.09657581647237112
GSE298393,DCAKD,0.0015354526632003515,4.764933169451885e-05,0.14757128556569388,0.0045795440673828125
GSE298393,DCBLD1,-3.113811171581742e-05,0.0006986130857566066,0.009330312410990471,-0.2093344132105508
GSE298393,DCBLD2,3.9025733796641024e-05,-9.319848727610674e-05,0.12226090828577664,-0.2919748226801553
GSE298393,DCC,0.0019437483476079463,-0.0006790024271959914,-0.007532227318733931,0.0026312051340937614
GSE298393,DCDC2,-1.3288700413138652e-05,0.00040720388079440315,0.0030396897345781326,-0.09314480858544509
GSE298393,DCDC2B,0.0006314744427711005,-0.00046983249043495545,0.0026506551851828894,-0.001972152541081112
GSE298393,DCHS1,0.0011098810128193843,5.677377365429579e-05,-0.09202240655819574,-0.004707224667072296
GSE298393,DCHS2,0.00011491565797937344,0.0025337220795271075,-0.002223790468027194,-0.04903132530550162
GSE298393,DCK,0.001333684448394654,0.004065482677719476,-0.12400813897450781,-0.3780151605606079
GSE298393,DCLK1,0.001707960526518997,-0.002459006389968017,0.334824164708456,-0.4820572535196934
GSE298393,DCLK2,9.294025648516991e-05,0.0032501599749399073,-0.012747883796691895,-0.4457988739013672
GSE298393,DCLK3,0.0009528854008374305,9.7934605139554e-05,-0.1955282601217429,-0.020095787942409515
GSE298393,DCLRE1A,0.0013897224148708457,-0.0016280239121304859,0.1733055512110393,-0.20302297671635938
GSE298393,DCLRE1B,0.0004942893272355899,-0.0005168542109645907,0.1060393750667572,-0.11088019609451294
GSE298393,DCLRE1C,0.00018554529498233108,-0.0006493117560195866,0.10729699333508813,-0.37548351287841786
GSE298393,DCN,0.002226211481230999,0.0009958087668332364,-0.48437007268269916,-0.21666403611501026
GSE298393,DCP1A,0.00285765762073747,-6.478271528531137e-05,0.3879022399584453,-0.00879369179407763
GSE298393,DCP1B,-0.00012618621820797952,0.000545185484303515,0.04514785607655858,-0.1950605710347495
GSE298393,DCP2,0.0005243208818471271,-0.0029554088335207404,-0.05036735534667969,0.2839027245839434
GSE298393,DCPS,0.003196779500970969,-0.0005222164966209147,0.2390791575113931,-0.039055267969767105
GSE298393,DCST1,0.0003862534059712054,-0.0,-0.007602004334330559,0.0
GSE298393,DCST2,0.0009366710039121916,4.8744418523432585e-05,0.06609329705437025,0.003439499375720821
GSE298393,DCSTAMP,3.4046859659466288e-06,-1.4704235589048012e-05,-0.0005256570875644684,0.002270219847559929
GSE298393,DCT,0.001133133391728882,-0.002042534765724703,0.02632649786149462,-0.04745494884749253
GSE298393,DCTD,0.0003724057106914512,-0.0005637094170303984,0.11458035310109471,-0.17343993981679295
GSE298393,DCTN1,2.3488255252327666e-05,-0.00010241612227217813,0.0318152109781904,-0.13872424761454294
GSE298393,DCTN2,-5.86362736079039e-05,-0.0003534457705110353,0.01932255427042673,0.1164718468983965
GSE298393,DCTN3,0.00012598263145346077,0.0003310886951292787,0.05470673243204783,0.14377204577128033
GSE298393,DCTN4,0.0018335890276959907,-0.0014608393676172294,0.22561140855153416,-0.1797469456990557
GSE298393,DCTN5,0.00165732753133741,-0.0009621980012487401,0.3640780448913574,-0.2113735278447466
GSE298393,DCTN6,0.003129921358929134,-0.0009428133992803805,0.32806118329366063,-0.09882052739461276
