training_pool,id,sample_index,label,reference,k,panel,replicate,signed_score_movement_toward_reference,absolute_logit_change,predicted_IG_change,observed_logit_change,renormalized
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,1,-0.04951915372021176,0.04951915372021176,-0.04659660211850321,-0.04951915372021176,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,2,-0.06370698667728902,0.06370698667728902,-0.0673421545625416,-0.06370698667728902,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,3,0.0596286365114338,0.0596286365114338,0.06052197082010176,0.0596286365114338,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,4,0.045842276594612485,0.045842276594612485,0.049620906709159314,0.045842276594612485,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,5,0.05197340024233199,0.05197340024233199,0.048522713914575896,0.05197340024233199,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,6,0.14553493604216783,0.14553493604216783,0.15446930781184584,0.14553493604216783,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,7,-0.11194760707576279,0.11194760707576279,-0.11581492161249367,-0.11194760707576279,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,8,0.03723566752341867,0.03723566752341867,0.03592503173894446,0.03723566752341867,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,9,0.01419763642070393,0.01419763642070393,0.012068675077453326,0.01419763642070393,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,10,0.013204872362621245,0.013204872362621245,0.013324409828420774,0.013204872362621245,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,11,0.14721614314839826,0.14721614314839826,0.15077157271137565,0.14721614314839826,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,12,-0.12080329922764577,0.12080329922764577,-0.12632326383235606,-0.12080329922764577,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,13,-0.0018767545684568177,0.0018767545684568177,-0.02369959019182978,-0.0018767545684568177,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,14,0.059689727988825325,0.059689727988825325,0.06319072714400226,0.059689727988825325,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,15,-0.07847653685098521,0.07847653685098521,-0.08009974960378807,-0.07847653685098521,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,16,0.2277097386031528,0.2277097386031528,0.210545188263132,0.2277097386031528,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,17,-0.11789944124416252,0.11789944124416252,-0.12703737619832817,-0.11789944124416252,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,18,-0.2123002468690629,0.2123002468690629,-0.20299399505831517,-0.2123002468690629,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,25,matched_random,19,-0.09473967201915912,0.09473967201915912,-0.11851317374905869,-0.09473967201915912,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,top,-1,4.677369566067682,4.677369566067682,4.499328961296093,4.677369566067682,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,top,-1,4.9661864615950435,4.9661864615950435,4.499328961296093,4.9661864615950435,True
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,0,0.22142680498541267,0.22142680498541267,0.2260591095058323,0.22142680498541267,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,1,0.4916053812685277,0.4916053812685277,0.4653613721923878,0.4916053812685277,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,2,0.22602359648271886,0.22602359648271886,0.21087366091357476,0.22602359648271886,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,3,0.10412788780217852,0.10412788780217852,0.09097740289883009,0.10412788780217852,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,4,-0.053355265271875396,0.053355265271875396,-0.03450658222293137,-0.053355265271875396,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,5,0.05511720782601515,0.05511720782601515,0.05155617745988679,0.05511720782601515,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,6,0.19902885866031284,0.19902885866031284,0.1786998502818786,0.19902885866031284,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,7,0.3832377301669112,0.3832377301669112,0.38547813419018284,0.3832377301669112,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,8,0.22719929026834507,0.22719929026834507,0.20876451839501795,0.22719929026834507,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,9,0.25645817127360715,0.25645817127360715,0.2574672119710808,0.25645817127360715,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,10,0.3031318561279477,0.3031318561279477,0.2901336153119965,0.3031318561279477,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,11,-0.20354827699247835,0.20354827699247835,-0.19732201586699108,-0.20354827699247835,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,12,0.0441686044191556,0.0441686044191556,0.03335707551000764,0.0441686044191556,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,13,0.3700032137335256,0.3700032137335256,0.34922174973392767,0.3700032137335256,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,14,0.15624341279840337,0.15624341279840337,0.1627682711887037,0.15624341279840337,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,15,-0.07968454242814005,0.07968454242814005,-0.06511186022417956,-0.07968454242814005,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,16,-0.03339019533291321,0.03339019533291321,-0.06068229764006599,-0.03339019533291321,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,17,0.1532330329951037,0.1532330329951037,0.1390886540856632,0.1532330329951037,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,18,0.06641219886091676,0.06641219886091676,0.053431831526465315,0.06641219886091676,False
YA,GSE298393:GSM9013412,11,1,training_ground_mean_TPM,100,matched_random,19,0.14821650925750873,0.14821650925750873,0.1437159856386949,0.14821650925750873,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,top,-1,2.044516903718886,2.044516903718886,1.9646285945682875,2.044516903718886,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,top,-1,2.2433341617106635,2.2433341617106635,1.9646285945682875,2.2433341617106635,True
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,0,0.0069854626617598115,0.0069854626617598115,0.007285963768413491,0.0069854626617598115,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,1,0.09925918921112498,0.09925918921112498,0.09302876739282831,0.09925918921112498,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,2,0.04555293421094575,0.04555293421094575,0.051423412252369696,0.04555293421094575,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,3,0.02037881009755438,0.02037881009755438,0.019920141314914354,0.02037881009755438,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,4,0.031985678904675297,0.031985678904675297,0.02704549096315478,0.031985678904675297,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,5,0.031981887837446266,0.031981887837446266,0.03328391912516091,0.031981887837446266,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,6,-0.031935028177940694,0.031935028177940694,-0.030227915448602698,-0.031935028177940694,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,7,-0.03786634915263676,0.03786634915263676,-0.03952688156286652,-0.03786634915263676,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,8,0.07717417095568635,0.07717417095568635,0.08062439531746528,0.07717417095568635,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,9,0.08301805384644467,0.08301805384644467,0.08291700082319171,0.08301805384644467,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,10,0.07910330000208887,0.07910330000208887,0.08423618093979753,0.07910330000208887,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,11,0.06872072348096481,0.06872072348096481,0.06807069530654011,0.06872072348096481,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,12,0.04487309390651717,0.04487309390651717,0.05296318616055635,0.04487309390651717,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,13,0.04744942162619736,0.04744942162619736,0.03591768162090663,0.04744942162619736,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,14,-0.08934379791503488,0.08934379791503488,-0.09297869998093321,-0.08934379791503488,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,15,-0.08631860099649202,0.08631860099649202,-0.07764013151454154,-0.08631860099649202,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,16,0.09434668011522263,0.09434668011522263,0.09734672960336256,0.09434668011522263,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,17,0.16980098903809449,0.16980098903809449,0.1755581017643661,0.16980098903809449,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,18,0.027890644009630705,0.027890644009630705,0.03440128729446063,0.027890644009630705,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,25,matched_random,19,-0.020675487907965362,0.020675487907965362,-0.023590518215962083,-0.020675487907965362,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,top,-1,1.847792856446631,1.847792856446631,1.669095347362617,1.847792856446631,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,top,-1,1.628225637944979,1.628225637944979,1.669095347362617,1.628225637944979,True
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,0,0.014320237613446807,0.014320237613446807,0.008026552758709823,0.014320237613446807,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,1,0.07649401163848779,0.07649401163848779,0.08843540189119051,0.07649401163848779,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,2,0.15052981550184086,0.15052981550184086,0.1576007197591151,0.15052981550184086,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,3,0.10904039477486549,0.10904039477486549,0.10478740720593324,0.10904039477486549,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,4,0.2179945234806837,0.2179945234806837,0.22535008676735852,0.2179945234806837,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,5,-0.023608693509004297,0.023608693509004297,-0.02601780396779631,-0.023608693509004297,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,6,0.05299346032961694,0.05299346032961694,0.04420155893704602,0.05299346032961694,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,7,0.28958297944768674,0.28958297944768674,0.3040078784520449,0.28958297944768674,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,8,0.061639779636152525,0.061639779636152525,0.07430786641881461,0.061639779636152525,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,9,-0.011265590268976666,0.011265590268976666,-0.01592973414867625,-0.011265590268976666,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,10,0.13337629524016847,0.13337629524016847,0.1350127002460979,0.13337629524016847,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,11,-0.0811649842864881,0.0811649842864881,-0.08722071491894885,-0.0811649842864881,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,12,0.06851263547309827,0.06851263547309827,0.08612471858249003,0.06851263547309827,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,13,-0.027776033647342047,0.027776033647342047,-0.0345100947528129,-0.027776033647342047,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,14,0.019867794025685726,0.019867794025685726,0.03187616948342328,0.019867794025685726,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,15,0.033368397932918015,0.033368397932918015,0.014204485074880133,0.033368397932918015,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,16,0.0029352703329550422,0.0029352703329550422,-0.019999842557894807,0.0029352703329550422,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,17,0.02992791399788075,0.02992791399788075,0.03228483294169344,0.02992791399788075,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,18,-0.0011991296071300894,0.0011991296071300894,-0.00621424121360409,-0.0011991296071300894,False
OS,GSE298393:GSM9013395,0,0,training_ground_mean_TPM,100,matched_random,19,0.07313569488837857,0.07313569488837857,0.05598076397336015,0.07313569488837857,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,top,-1,0.345660774456519,0.345660774456519,0.2341425901553566,0.345660774456519,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,top,-1,0.23055541590997564,0.23055541590997564,0.2341425901553566,0.23055541590997564,True
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,0,0.017842381987975386,0.017842381987975386,0.011610593623556154,0.017842381987975386,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,1,0.06564409227257784,0.06564409227257784,0.06625432757193825,0.06564409227257784,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,2,0.04568182358116246,0.04568182358116246,0.04912071512023057,0.04568182358116246,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,3,-0.10265837048564208,0.10265837048564208,-0.10813532088056745,-0.10265837048564208,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,4,0.0648779651564837,0.0648779651564837,0.05941185424367639,0.0648779651564837,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,5,-0.010918184438196477,0.010918184438196477,-0.008246995201281545,-0.010918184438196477,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,6,-0.20450441168168254,0.20450441168168254,-0.20614695058147536,-0.20450441168168254,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,7,0.026602961590015184,0.026602961590015184,0.030191292729021168,0.026602961590015184,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,8,-0.04960606711165383,0.04960606711165383,-0.051851038320356355,-0.04960606711165383,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,9,0.0658329257873902,0.0658329257873902,0.06712081988183088,0.0658329257873902,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,10,0.07940102759721412,0.07940102759721412,0.09602066030737769,0.07940102759721412,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,11,-0.17331909638460274,0.17331909638460274,-0.15867733702416126,-0.17331909638460274,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,12,0.04357332802987912,0.04357332802987912,0.06183381588663322,0.04357332802987912,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,13,-0.04869880465253118,0.04869880465253118,-0.05303750632529014,-0.04869880465253118,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,14,-0.08050679045686593,0.08050679045686593,-0.08055197896660486,-0.08050679045686593,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,15,0.12402452581045509,0.12402452581045509,0.1404075092282778,0.12402452581045509,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,16,0.008577961742275875,0.008577961742275875,0.012376501962854315,0.008577961742275875,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,17,-0.11149631712987684,0.11149631712987684,-0.1195872886520299,-0.11149631712987684,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,18,0.026560928595699806,0.026560928595699806,0.02956954125056986,0.026560928595699806,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,25,matched_random,19,-0.013944548557446979,0.013944548557446979,-0.018821398192610597,-0.013944548557446979,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,top,-1,1.6795309971328152,1.6795309971328152,1.4391702757253526,1.6795309971328152,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,top,-1,1.4634780776302705,1.4634780776302705,1.4391702757253526,1.4634780776302705,True
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,0,0.040090614921155066,0.040090614921155066,0.01924278293726652,0.040090614921155066,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,1,0.028044873299450046,0.028044873299450046,0.025166358180708306,0.028044873299450046,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,2,0.18090389740928003,0.18090389740928003,0.16854879797848224,0.18090389740928003,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,3,0.0162336752405281,0.0162336752405281,0.0019751947417719143,0.0162336752405281,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,4,0.08172240128919839,0.08172240128919839,0.07591976253042584,0.08172240128919839,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,5,0.07738818226539479,0.07738818226539479,0.09013611074759982,0.07738818226539479,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,6,0.12315835435970257,0.12315835435970257,0.11191127537570073,0.12315835435970257,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,7,0.00888690619103727,0.00888690619103727,-0.008681446234271736,0.00888690619103727,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,8,-0.025509269406938984,0.025509269406938984,-0.04569272878706092,-0.025509269406938984,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,9,0.039406356475410576,0.039406356475410576,0.041482113152643905,0.039406356475410576,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,10,0.10544344724871735,0.10544344724871735,0.1049463133219235,0.10544344724871735,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,11,0.029532947249663266,0.029532947249663266,0.036872052048075664,0.029532947249663266,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,12,0.04834084363983493,0.04834084363983493,0.04214020111095472,0.04834084363983493,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,13,0.008518382235934041,0.008518382235934041,0.02588189710153696,0.008518382235934041,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,14,-0.024285401865427048,0.024285401865427048,-0.027407006612713808,-0.024285401865427048,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,15,0.19532902418995945,0.19532902418995945,0.18536633227764376,0.19532902418995945,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,16,0.10719092077124515,0.10719092077124515,0.10329733137378942,0.10719092077124515,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,17,0.18652635727812594,0.18652635727812594,0.1868986878456109,0.18652635727812594,False
OS,GSE298393:GSM9013396,1,0,training_ground_mean_TPM,100,matched_random,18,0.21267921072694662,0.21267921072694662,0.2101243114210724,0.21267921072694662,False
