training_pool,id,sample_index,label,reference,k,panel,replicate,signed_score_movement_toward_reference,absolute_logit_change,observed_logit_change,renormalized
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,11,0.015024050459250574,0.015024050459250574,0.015024050459250574,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,12,0.010460248119028497,0.010460248119028497,0.010460248119028497,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,13,-0.004092036096008955,0.004092036096008955,-0.004092036096008955,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,14,0.0049522817788797855,0.0049522817788797855,0.0049522817788797855,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,15,0.021349255708452794,0.021349255708452794,0.021349255708452794,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,16,0.007272220386318614,0.007272220386318614,0.007272220386318614,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,17,0.0035037568255264326,0.0035037568255264326,0.0035037568255264326,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,18,0.016263951809773892,0.016263951809773892,0.016263951809773892,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,25,matched_random,19,0.009145112494094526,0.009145112494094526,0.009145112494094526,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,top,-1,0.42162085209645156,0.42162085209645156,0.42162085209645156,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,0,0.06879669114730072,0.06879669114730072,0.06879669114730072,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,1,0.07864083864335457,0.07864083864335457,0.07864083864335457,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,2,0.06675121143814754,0.06675121143814754,0.06675121143814754,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,3,0.07255780824739413,0.07255780824739413,0.07255780824739413,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,4,0.04029484084002577,0.04029484084002577,0.04029484084002577,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,5,0.08081264879487084,0.08081264879487084,0.08081264879487084,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,6,0.053084474690596684,0.053084474690596684,0.053084474690596684,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,7,0.06045726602071523,0.06045726602071523,0.06045726602071523,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,8,0.07259531086791288,0.07259531086791288,0.07259531086791288,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,9,0.06979465896316257,0.06979465896316257,0.06979465896316257,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,10,0.05774377252256029,0.05774377252256029,0.05774377252256029,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,11,0.05945182060593324,0.05945182060593324,0.05945182060593324,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,12,0.08032368908265192,0.08032368908265192,0.08032368908265192,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,13,0.07630011465833703,0.07630011465833703,0.07630011465833703,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,14,0.06849404230660697,0.06849404230660697,0.06849404230660697,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,15,0.07329081571598016,0.07329081571598016,0.07329081571598016,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,16,0.08226483987447328,0.08226483987447328,0.08226483987447328,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,17,0.07215500589741873,0.07215500589741873,0.07215500589741873,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,18,0.08193853655325704,0.08193853655325704,0.08193853655325704,False
OS,GSE298393:GSM9013404,6,1,training_ground_mean_TPM,100,matched_random,19,0.09417233022552539,0.09417233022552539,0.09417233022552539,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,top,-1,0.1523797139898935,0.1523797139898935,0.1523797139898935,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,0,0.012782887856941502,0.012782887856941502,0.012782887856941502,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,1,0.0021928563344426203,0.0021928563344426203,0.0021928563344426203,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,2,0.004814848354759429,0.004814848354759429,0.004814848354759429,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,3,0.0025601915504414917,0.0025601915504414917,0.0025601915504414917,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,4,0.01639456181408983,0.01639456181408983,0.01639456181408983,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,5,0.010324540638917955,0.010324540638917955,0.010324540638917955,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,6,0.013776312321988296,0.013776312321988296,0.013776312321988296,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,7,0.010995614159701808,0.010995614159701808,0.010995614159701808,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,8,0.012190639783316802,0.012190639783316802,0.012190639783316802,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,9,0.015119056510994478,0.015119056510994478,0.015119056510994478,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,10,0.004819179101510046,0.004819179101510046,0.004819179101510046,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,11,0.016374681993429077,0.016374681993429077,0.016374681993429077,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,12,0.012709066609757583,0.012709066609757583,0.012709066609757583,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,13,0.0039570866161924845,0.0039570866161924845,0.0039570866161924845,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,14,0.0044288497791683526,0.0044288497791683526,0.0044288497791683526,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,15,0.015164527696825266,0.015164527696825266,0.015164527696825266,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,16,0.013635878017156444,0.013635878017156444,0.013635878017156444,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,17,-0.003125949324560041,0.003125949324560041,-0.003125949324560041,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,18,0.010257132209367536,0.010257132209367536,0.010257132209367536,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,25,matched_random,19,0.0077944323955923865,0.0077944323955923865,0.0077944323955923865,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,top,-1,0.45793148178719606,0.45793148178719606,0.45793148178719606,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,0,0.08039413740770657,0.08039413740770657,0.08039413740770657,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,1,0.05451245941343175,0.05451245941343175,0.05451245941343175,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,2,0.059146617280355,0.059146617280355,0.059146617280355,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,3,0.04136525802996804,0.04136525802996804,0.04136525802996804,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,4,0.05420067727657952,0.05420067727657952,0.05420067727657952,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,5,0.0700607171526362,0.0700607171526362,0.0700607171526362,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,6,0.06594381387241303,0.06594381387241303,0.06594381387241303,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,7,0.059236596862686376,0.059236596862686376,0.059236596862686376,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,8,0.08424650300931504,0.08424650300931504,0.08424650300931504,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,9,0.04461388801817692,0.04461388801817692,0.04461388801817692,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,10,0.07250306390164782,0.07250306390164782,0.07250306390164782,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,11,0.07732870847332303,0.07732870847332303,0.07732870847332303,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,12,0.05122589236214604,0.05122589236214604,0.05122589236214604,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,13,0.08888935413825837,0.08888935413825837,0.08888935413825837,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,14,0.0596285289980773,0.0596285289980773,0.0596285289980773,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,15,0.06309076612991173,0.06309076612991173,0.06309076612991173,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,16,0.06042959583710949,0.06042959583710949,0.06042959583710949,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,17,0.06019909129716136,0.06019909129716136,0.06019909129716136,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,18,0.037270139968825125,0.037270139968825125,0.037270139968825125,False
OS,GSE298393:GSM9013405,7,1,training_ground_mean_TPM,100,matched_random,19,0.0408942243216117,0.0408942243216117,0.0408942243216117,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,top,-1,0.03784677235201076,0.03784677235201076,0.03784677235201076,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,0,0.01494513702465939,0.01494513702465939,0.01494513702465939,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,1,0.00823482085586058,0.00823482085586058,0.00823482085586058,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,2,0.004965988823106111,0.004965988823106111,0.004965988823106111,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,3,0.03173756830008552,0.03173756830008552,0.03173756830008552,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,4,0.00963048069588663,0.00963048069588663,0.00963048069588663,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,5,0.022342736276896483,0.022342736276896483,0.022342736276896483,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,6,0.006886603402423829,0.006886603402423829,0.006886603402423829,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,7,0.006887233647619223,0.006887233647619223,0.006887233647619223,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,8,-0.0011162164333838663,0.0011162164333838663,-0.0011162164333838663,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,9,0.029350762773032966,0.029350762773032966,0.029350762773032966,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,10,0.0012044541165837992,0.0012044541165837992,0.0012044541165837992,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,11,-0.009446013445129426,0.009446013445129426,-0.009446013445129426,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,12,0.023568788435431764,0.023568788435431764,0.023568788435431764,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,13,0.002222412390610084,0.002222412390610084,0.002222412390610084,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,14,0.011121317705105622,0.011121317705105622,0.011121317705105622,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,15,0.017947993145945768,0.017947993145945768,0.017947993145945768,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,16,0.00035591293141585623,0.00035591293141585623,0.00035591293141585623,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,17,0.02591363808372043,0.02591363808372043,0.02591363808372043,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,18,0.009497580891857657,0.009497580891857657,0.009497580891857657,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,25,matched_random,19,0.012226041775850311,0.012226041775850311,0.012226041775850311,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,top,-1,0.50216378147742,0.50216378147742,0.50216378147742,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,0,0.05898058221411607,0.05898058221411607,0.05898058221411607,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,1,0.05349610614731913,0.05349610614731913,0.05349610614731913,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,2,0.08505208248208264,0.08505208248208264,0.08505208248208264,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,3,0.07074946142106879,0.07074946142106879,0.07074946142106879,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,4,0.05505010142788838,0.05505010142788838,0.05505010142788838,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,5,0.0688062058949018,0.0688062058949018,0.0688062058949018,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,6,0.07034438874973219,0.07034438874973219,0.07034438874973219,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,7,0.10498162339249015,0.10498162339249015,0.10498162339249015,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,8,0.0766410829061333,0.0766410829061333,0.0766410829061333,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,9,0.05109655605772732,0.05109655605772732,0.05109655605772732,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,10,0.10194334912744009,0.10194334912744009,0.10194334912744009,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,11,0.1298735505049686,0.1298735505049686,0.1298735505049686,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,12,0.095315271685934,0.095315271685934,0.095315271685934,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,13,0.09512766231387355,0.09512766231387355,0.09512766231387355,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,14,0.08975126119995983,0.08975126119995983,0.08975126119995983,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,15,0.09507904432011863,0.09507904432011863,0.09507904432011863,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,16,0.053095938888720114,0.053095938888720114,0.053095938888720114,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,17,0.11492084194345442,0.11492084194345442,0.11492084194345442,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,18,0.03564539218992664,0.03564539218992664,0.03564539218992664,False
OS,GSE298393:GSM9013406,8,1,training_ground_mean_TPM,100,matched_random,19,0.032167193693726934,0.032167193693726934,0.032167193693726934,False
